Id,Weekly_Sales
1_3_2013-01-04,13534.332048675358
1_3_2013-01-11,13122.072256076563
1_3_2013-01-18,12474.40908785325
1_3_2013-01-25,12016.102489203045
1_3_2013-02-01,12245.50238982629
1_3_2013-02-08,12268.445938939853
1_3_2013-02-15,11857.72718604037
1_3_2013-02-22,11778.896676576456
1_3_2013-03-01,11766.357378668423
1_3_2013-03-08,11175.204000361868
1_3_2013-03-15,9388.08100803467
1_3_2013-03-22,9928.91959779365
1_3_2013-03-29,10319.664380601604
1_3_2013-04-05,10503.987295271572
1_3_2013-04-12,9208.918876944495
1_3_2013-04-19,8921.036753145392
1_3_2013-04-26,9541.791853826517
1_3_2013-05-03,10500.46059815588
1_3_2013-05-10,9869.514256272427
1_3_2013-05-17,9055.378254981111
1_3_2013-05-24,8725.64454374574
1_3_2013-05-31,8870.432198196431
1_3_2013-06-07,9094.426706134875
1_3_2013-06-14,9079.884999553928
1_3_2013-06-21,8302.448195999455
1_3_2013-06-28,8537.905881478011
1_3_2013-07-05,9602.588516193975
1_3_2013-07-12,13273.418776658049
1_3_2013-07-19,16857.038280174453
1_3_2013-07-26,21302.583598772177
1_4_2012-11-02,38871.82415940817
1_4_2012-11-09,37894.81314747947
1_4_2012-11-16,38195.76495864132
1_4_2012-11-23,46308.512434378645
1_4_2012-11-30,38439.71684214801
1_4_2012-12-07,39375.30759091276
1_4_2012-12-14,38945.25849480929
1_4_2012-12-21,44286.020579624055
1_4_2012-12-28,38113.868611877704
1_4_2013-01-04,40454.83946451123
1_4_2013-01-11,36925.15840860856
1_4_2013-01-18,35105.039079561735
1_4_2013-01-25,34808.28845947989
1_4_2013-02-01,39298.04647710686
1_4_2013-02-08,39528.36723653237
1_4_2013-02-15,37764.10596727026
1_4_2013-02-22,36006.07645296702
1_4_2013-03-01,38236.44055163094
1_4_2013-03-08,38264.91534822301
1_4_2013-03-15,37405.92959834891
1_4_2013-03-22,36979.14036120321
1_4_2013-03-29,37786.51921986367
1_4_2013-04-05,39889.528942668
1_4_2013-04-12,37268.82322283028
1_4_2013-04-19,37065.1314632472
1_4_2013-04-26,36879.9850878472
1_4_2013-05-03,39681.15671192608
1_4_2013-05-10,36348.69679809737
1_4_2013-05-17,36223.828389949944
1_4_2013-05-24,38301.47211764619
1_4_2013-05-31,40769.69637531728
1_4_2013-06-07,39946.924472346895
1_4_2013-06-14,38486.54598482677
1_4_2013-06-21,37544.53151552009
1_4_2013-06-28,38899.358009992844
1_4_2013-07-05,41300.87908124337
1_4_2013-07-12,38394.94780965598
1_4_2013-07-19,38082.32481558207
1_4_2013-07-26,36810.19652664761
1_5_2012-11-02,28751.00594605201
1_5_2012-11-09,29056.054330246974
1_5_2012-11-16,28572.47808744868
1_5_2012-11-23,65777.2926625215
1_5_2012-11-30,34452.87830881922
1_5_2012-12-07,44214.450604815815
1_5_2012-12-14,47518.57780980957
1_5_2012-12-21,56744.15231257476
1_5_2012-12-28,35153.69090746999
1_5_2013-01-04,25880.38162681409
1_5_2013-01-11,19769.278366269642
1_5_2013-01-18,18857.74022475483
1_5_2013-01-25,22484.560353967212
1_5_2013-02-01,30351.354645254458
1_5_2013-02-08,33344.32289935466
1_5_2013-02-15,32947.64021659046
1_5_2013-02-22,28455.871539755226
1_5_2013-03-01,26191.528921216828
1_5_2013-03-08,24939.234173557736
1_5_2013-03-15,25932.631426783137
1_5_2013-03-22,26906.29147212612
1_5_2013-03-29,24378.942670646862
1_5_2013-04-05,24839.17199516189
1_5_2013-04-12,21188.27322569252
1_5_2013-04-19,21479.298517758823
1_5_2013-04-26,21631.588500664973
1_5_2013-05-03,18378.681797129913
1_5_2013-05-10,18478.514498438337
1_5_2013-05-17,17270.459318492394
1_5_2013-05-24,18764.80887461061
1_5_2013-05-31,18646.039344532215
1_5_2013-06-07,22323.80033244865
1_5_2013-06-14,20456.494294464315
1_5_2013-06-21,22222.28031341429
1_5_2013-06-28,20117.270932705458
1_5_2013-07-05,19832.83300282232
1_5_2013-07-12,19064.884256164787
1_5_2013-07-19,18999.975725112377
1_5_2013-07-26,18237.866529999552
1_6_2012-11-02,4915.989303198288
1_6_2012-11-09,3927.9141563908947
1_6_2012-11-16,3657.596440483641
1_6_2012-11-23,17436.363150449528
1_6_2012-11-30,5318.177707795286
1_6_2012-12-07,7023.36120649004
1_6_2012-12-14,10643.55172242774
1_6_2012-12-21,16371.738068399382
1_6_2012-12-28,6515.153864088335
1_6_2013-01-04,3341.2107945614457
1_6_2013-01-11,2487.1079370239854
1_6_2013-01-18,2185.4847968085523
1_6_2013-01-25,2640.0367322731154
1_6_2013-02-01,3755.4222819920724
1_6_2013-02-08,5899.989535497455
1_6_2013-02-15,4325.065794519652
1_6_2013-02-22,3902.1844953040236
1_6_2013-03-01,3690.474978950475
1_6_2013-03-08,3934.4200425503345
1_6_2013-03-15,3703.123180566918
1_6_2013-03-22,4015.3134696919187
1_6_2013-03-29,3628.7724503852005
1_6_2013-04-05,3539.413798840989
1_6_2013-04-12,3761.7130320831225
1_6_2013-04-19,3245.042876516147
1_6_2013-04-26,3611.897555448732
1_6_2013-05-03,4850.339900849475
1_6_2013-05-10,4691.330837439466
1_6_2013-05-17,4678.487962553006
1_6_2013-05-24,5181.024713482428
1_6_2013-05-31,3915.995392110808
1_6_2013-06-07,3523.766210928903
1_6_2013-06-14,3260.9043362996163
1_6_2013-06-21,3610.706061007057
1_6_2013-06-28,4008.795825614659
1_6_2013-07-05,3332.674478651115
1_6_2013-07-12,3397.6014174966826
1_6_2013-07-19,3680.2798127753213
1_6_2013-07-26,3201.6994395119796
1_7_2012-11-02,23039.41074300502
1_7_2012-11-09,23935.23475314332
1_7_2012-11-16,23281.11800718751
1_7_2012-11-23,68737.71675666646
1_7_2012-11-30,38272.11256698444
1_7_2012-12-07,53296.05643026086
1_7_2012-12-14,75019.83478494539
1_7_2012-12-21,100942.70636188028
1_7_2012-12-28,39864.61681457303
1_7_2013-01-04,20571.189815256697
1_7_2013-01-11,14899.497726522954
1_7_2013-01-18,13218.313319567778
1_7_2013-01-25,15759.22016337329
1_7_2013-02-01,19341.574923024225
1_7_2013-02-08,20586.97274509146
1_7_2013-02-15,19833.872041462517
1_7_2013-02-22,18589.80712444376
1_7_2013-03-01,18645.169277090226
1_7_2013-03-08,20365.789654132182
1_7_2013-03-15,21666.298752404826
1_7_2013-03-22,18534.19399432697
1_7_2013-03-29,19968.018785495446
1_7_2013-04-05,21973.799187722238
1_7_2013-04-12,21481.829939853822
1_7_2013-04-19,22346.769630932322
1_7_2013-04-26,21008.601892958126
1_7_2013-05-03,20405.74208319386
1_7_2013-05-10,20971.375285734106
1_7_2013-05-17,22392.374048358077
1_7_2013-05-24,30118.082531431868
1_7_2013-05-31,32251.889075727973
1_7_2013-06-07,30821.9960040743
1_7_2013-06-14,28265.09705661942
1_7_2013-06-21,27302.730116563635
1_7_2013-06-28,25857.34316464802
1_7_2013-07-05,23664.76393676511
1_7_2013-07-12,20626.814131404248
1_7_2013-07-19,19408.892490718175
1_7_2013-07-26,18320.05579730836
1_8_2012-11-02,38922.602707836806
1_8_2012-11-09,37647.116496592535
1_8_2012-11-16,37368.50985772806
1_8_2012-11-23,36961.53201533408
1_8_2012-11-30,37645.236855524825
1_8_2012-12-07,39544.33276308857
1_8_2012-12-14,38977.774180505425
1_8_2012-12-21,40640.238353824534
1_8_2012-12-28,36344.04088764173
1_8_2013-01-04,39249.01123609669
1_8_2013-01-11,37039.26592366165
1_8_2013-01-18,37181.89303385841
1_8_2013-01-25,37584.13802541319
1_8_2013-02-01,41025.141809239205
1_8_2013-02-08,40067.74444173018
1_8_2013-02-15,39863.199448907806
1_8_2013-02-22,38799.711328417776
1_8_2013-03-01,40623.56463643609
1_8_2013-03-08,38797.43357550809
1_8_2013-03-15,37693.51257872227
1_8_2013-03-22,37059.78334158636
1_8_2013-03-29,38968.58101221734
1_8_2013-04-05,41317.88197259888
1_8_2013-04-12,38182.42218003855
1_8_2013-04-19,38322.261357527976
1_8_2013-04-26,38875.28972925007
1_8_2013-05-03,40951.0348717921
1_8_2013-05-10,39373.76918180079
1_8_2013-05-17,39231.49804425857
1_8_2013-05-24,39928.85872676847
1_8_2013-05-31,40410.65144063465
1_8_2013-06-07,40888.51783544063
1_8_2013-06-14,39336.96001451096
1_8_2013-06-21,39020.31564983257
1_8_2013-06-28,38908.54451412142
1_8_2013-07-05,41348.31531734497
1_8_2013-07-12,38045.65950777183
1_8_2013-07-19,39110.71184221695
1_8_2013-07-26,38299.64829832321
1_9_2012-11-02,43288.459667886
1_9_2012-11-09,38883.93198308646
1_9_2012-11-16,32763.87685670906
1_9_2012-11-23,43378.78538863847
1_9_2012-11-30,26347.725666806375
1_9_2012-12-07,29166.278772676615
1_9_2012-12-14,32241.414685478245
1_9_2012-12-21,40670.1588182577
1_9_2012-12-28,28842.727869963026
1_9_2013-01-04,21847.631527488284
1_9_2013-01-11,18530.451003587765
1_9_2013-01-18,17325.406687873045
1_9_2013-01-25,19122.810058458716
1_9_2013-02-01,21824.61585152028
1_9_2013-02-08,22022.83662486543
1_9_2013-02-15,23248.138879765178
1_9_2013-02-22,24860.695042683084
1_9_2013-03-01,30353.466201264342
1_9_2013-03-08,30582.369015205757
1_9_2013-03-15,35744.92174555885
1_9_2013-03-22,35460.81875374725
1_9_2013-03-29,35736.17296421771
1_9_2013-04-05,35622.41265241932
1_9_2013-04-12,32644.427403220383
1_9_2013-04-19,30510.118264807217
1_9_2013-04-26,28888.884806537015
1_9_2013-05-03,30234.66843689213
1_9_2013-05-10,28897.15228738128
1_9_2013-05-17,29205.71067696456
1_9_2013-05-24,30492.26961035175
1_9_2013-05-31,35416.64754546874
1_9_2013-06-07,31838.4383207354
1_9_2013-06-14,30554.770064798027
1_9_2013-06-21,29166.953684661203
1_9_2013-06-28,26736.822538030367
1_9_2013-07-05,29741.58795277793
1_9_2013-07-12,23440.11775351639
1_9_2013-07-19,23269.615750151224
1_9_2013-07-26,23098.363093953943
1_10_2012-11-02,31145.36763106941
1_10_2012-11-09,30729.031136934253
1_10_2012-11-16,29164.73068799394
1_10_2012-11-23,30598.90427623222
1_10_2012-11-30,29225.847370781907
1_10_2012-12-07,30450.09936508653
1_10_2012-12-14,29194.321802028087
1_10_2012-12-21,30151.8776263394
1_10_2012-12-28,27165.945079986745
1_10_2013-01-04,28696.64399963734
1_10_2013-01-11,26589.816878028912
1_10_2013-01-18,26116.328480612963
1_10_2013-01-25,27068.59539886146
1_10_2013-02-01,32782.84565302897
1_10_2013-02-08,36034.32126074541
1_10_2013-02-15,35559.17169619261
1_10_2013-02-22,34567.683534297415
1_10_2013-03-01,35628.303769801074
1_10_2013-03-08,33084.391356998996
1_10_2013-03-15,33404.41983173664
1_10_2013-03-22,35748.424188851975
1_10_2013-03-29,35042.16411765865
1_10_2013-04-05,34182.71548556367
1_10_2013-04-12,31178.53027068762
1_10_2013-04-19,31163.287648209098
1_10_2013-04-26,30010.34208024615
1_10_2013-05-03,32159.470205705413
1_10_2013-05-10,30927.75669269344
1_10_2013-05-17,30081.981218163553
1_10_2013-05-24,31326.824109822886
1_10_2013-05-31,32714.383537999267
1_10_2013-06-07,32707.284489959227
1_10_2013-06-14,32294.38172873667
1_10_2013-06-21,31426.102514158727
1_10_2013-06-28,30804.110352555796
1_10_2013-07-05,33506.98282594113
1_10_2013-07-12,30797.632889516437
1_10_2013-07-19,30059.075210336712
1_10_2013-07-26,29909.668454818235
1_11_2012-11-02,25753.23852490253
1_11_2012-11-09,23316.789169267326
1_11_2012-11-16,23365.59943483854
1_11_2012-11-23,29115.979496152355
1_11_2012-11-30,29146.144475832847
1_11_2012-12-07,30730.62915992019
1_11_2012-12-14,29269.521148572516
1_11_2012-12-21,29198.03530261842
1_11_2012-12-28,23975.187831330506
1_11_2013-01-04,25073.18264454478
1_11_2013-01-11,26317.43646529636
1_11_2013-01-18,22022.94708187298
1_11_2013-01-25,20768.839167458438
1_11_2013-02-01,23272.51923822156
1_11_2013-02-08,23518.48300781552
1_11_2013-02-15,22779.485143173835
1_11_2013-02-22,21548.531959125292
1_11_2013-03-01,22202.864091536438
1_11_2013-03-08,21592.756245935856
1_11_2013-03-15,22805.399210877556
1_11_2013-03-22,24043.33514169289
1_11_2013-03-29,24076.061361124343
1_11_2013-04-05,24952.6937903569
1_11_2013-04-12,22807.608565066916
1_11_2013-04-19,21788.640785940337
1_11_2013-04-26,22631.697597441856
1_11_2013-05-03,27009.595606216037
1_11_2013-05-10,25881.415022417383
1_11_2013-05-17,24994.78475108468
1_11_2013-05-24,28148.120266009715
1_11_2013-05-31,29791.933779566894
1_11_2013-06-07,32044.871418645303
1_11_2013-06-14,32786.69559763649
1_11_2013-06-21,31696.917534646385
1_11_2013-06-28,31944.005503961656
1_11_2013-07-05,31071.44670217118
1_11_2013-07-12,29456.220620616616
1_11_2013-07-19,28542.076717678327
1_11_2013-07-26,29952.02309888005
1_12_2012-11-02,9673.09995816905
1_12_2012-11-09,10245.74024439533
1_12_2012-11-16,8924.149087044396
1_12_2012-11-23,9006.805342571375
1_12_2012-11-30,8251.5635116719
1_12_2012-12-07,8275.529678898769
1_12_2012-12-14,7516.433782509984
1_12_2012-12-21,7794.760809911284
1_12_2012-12-28,7829.117348568863
1_12_2013-01-04,8171.52731734018
1_12_2013-01-11,7793.902016037115
1_12_2013-01-18,8066.219354880895
1_12_2013-01-25,8080.6832434546595
1_12_2013-02-01,9049.404441035646
1_12_2013-02-08,9246.600140096072
1_12_2013-02-15,9822.146173045063
1_12_2013-02-22,10323.017587630313
1_12_2013-03-01,11265.105778724677
1_12_2013-03-08,12039.874553598502
1_12_2013-03-15,12618.226332547265
1_12_2013-03-22,12181.058364558152
1_12_2013-03-29,11704.253863865279
1_12_2013-04-05,10976.538767904045
1_12_2013-04-12,11365.700401639935
1_12_2013-04-19,11807.876598826908
1_12_2013-04-26,10833.245589140153
1_12_2013-05-03,11805.185515990828
1_12_2013-05-10,10980.818971866336
1_12_2013-05-17,11527.107312297136
1_12_2013-05-24,11723.870470893591
1_12_2013-05-31,11879.099851008808
1_12_2013-06-07,11541.25052953262
1_12_2013-06-14,10993.221394800245
1_12_2013-06-21,10582.178618245283
1_12_2013-06-28,11176.325038841176
1_12_2013-07-05,11349.104411673345
1_12_2013-07-12,10352.758589424828
1_12_2013-07-19,11439.313170627638
1_12_2013-07-26,11214.830135409895
1_13_2012-11-02,41845.01463307322
1_13_2012-11-09,39521.230283738754
1_13_2012-11-16,38745.435083821154
1_13_2012-11-23,38966.68411100378
1_13_2012-11-30,37515.55126736213
1_13_2012-12-07,38286.61218962352
1_13_2012-12-14,35591.93251760781
1_13_2012-12-21,37895.83744045505
1_13_2012-12-28,35653.027046877534
1_13_2013-01-04,41306.976915226136
1_13_2013-01-11,37843.2868256126
1_13_2013-01-18,37774.035835727555
1_13_2013-01-25,37590.61760855353
1_13_2013-02-01,41441.157476543034
1_13_2013-02-08,41585.056263868064
1_13_2013-02-15,39535.83424506262
1_13_2013-02-22,39748.030982652504
1_13_2013-03-01,41787.900178534
1_13_2013-03-08,40543.7606340463
1_13_2013-03-15,38575.00639557549
1_13_2013-03-22,38430.974597710774
1_13_2013-03-29,38632.83910664324
1_13_2013-04-05,42135.87762019493
1_13_2013-04-12,38731.348298539415
1_13_2013-04-19,38729.85549585194
1_13_2013-04-26,38424.381385331384
1_13_2013-05-03,41876.47724491879
1_13_2013-05-10,39728.35804170181
1_13_2013-05-17,39064.48953657365
1_13_2013-05-24,38889.89104993587
1_13_2013-05-31,40158.994927848784
1_13_2013-06-07,42140.43325010432
1_13_2013-06-14,39732.92837773183
1_13_2013-06-21,39882.41853247798
1_13_2013-06-28,40131.049209851655
1_13_2013-07-05,42547.43353811839
1_13_2013-07-12,40010.52912696531
1_13_2013-07-19,39990.74509771093
1_13_2013-07-26,39050.47121044733
1_14_2012-11-02,14049.167836652256
1_14_2012-11-09,15024.01902970425
1_14_2012-11-16,18840.330131928727
1_14_2012-11-23,36799.439388473584
1_14_2012-11-30,18876.087535075556
1_14_2012-12-07,21743.625013387104
1_14_2012-12-14,26492.533171906998
1_14_2012-12-21,37346.192566170175
1_14_2012-12-28,24291.061459861565
1_14_2013-01-04,17085.68423838195
1_14_2013-01-11,14088.629846956896
1_14_2013-01-18,12869.153111295394
1_14_2013-01-25,12784.683954744482
1_14_2013-02-01,15933.773687084198
1_14_2013-02-08,16840.210786469102
1_14_2013-02-15,17834.03993630243
1_14_2013-02-22,16599.15884321483
1_14_2013-03-01,17157.779119369538
1_14_2013-03-08,15370.861230117187
1_14_2013-03-15,13673.96024209033
1_14_2013-03-22,13333.758617161946
1_14_2013-03-29,13822.728705726351
1_14_2013-04-05,14519.10162853086
1_14_2013-04-12,13374.73992338182
1_14_2013-04-19,13329.741544442966
1_14_2013-04-26,13417.71176879241
1_14_2013-05-03,14917.875297419641
1_14_2013-05-10,15023.607505419031
1_14_2013-05-17,14294.713450345562
1_14_2013-05-24,13472.322301726015
1_14_2013-05-31,13833.23297343863
1_14_2013-06-07,13365.095405418906
1_14_2013-06-14,13249.893462526337
1_14_2013-06-21,13660.309400768121
1_14_2013-06-28,14387.257318528982
1_14_2013-07-05,15476.659897376185
1_14_2013-07-12,13444.515003669994
1_14_2013-07-19,12870.348663601333
1_14_2013-07-26,12485.57045315145
1_16_2012-11-02,6632.170675612025
1_16_2012-11-09,6331.407878278068
1_16_2012-11-16,5709.38152355916
1_16_2012-11-23,8576.852216957175
1_16_2012-11-30,5563.8704424618445
1_16_2012-12-07,5760.3819715471145
1_16_2012-12-14,5154.35602977936
1_16_2012-12-21,6690.971059840386
1_16_2012-12-28,5462.219115614069
1_16_2013-01-04,6244.10099578664
1_16_2013-01-11,5649.271376454337
1_16_2013-01-18,5146.504087671158
1_16_2013-01-25,6575.288963934957
1_16_2013-02-01,9321.939054383689
1_16_2013-02-08,12156.95822119141
1_16_2013-02-15,13938.042339542522
1_16_2013-02-22,18809.132089393166
1_16_2013-03-01,25705.837946517848
1_16_2013-03-08,28888.668756541563
1_16_2013-03-15,40179.281950247656
1_16_2013-03-22,41345.314876671306
1_16_2013-03-29,43891.76345929145
1_16_2013-04-05,46032.176981792785
1_16_2013-04-12,48193.32539283024
1_16_2013-04-19,47515.91051775801
1_16_2013-04-26,43241.639592501015
1_16_2013-05-03,43464.13339308039
1_16_2013-05-10,41397.87447999083
1_16_2013-05-17,39599.19856544288
1_16_2013-05-24,42497.396188504834
1_16_2013-05-31,43220.62533043129
1_16_2013-06-07,38291.94638031952
1_16_2013-06-14,36349.400359268526
1_16_2013-06-21,35171.20039511195
1_16_2013-06-28,35804.725397772614
1_16_2013-07-05,35968.480210608664
1_16_2013-07-12,26192.302463228927
1_16_2013-07-19,23329.787078135294
1_16_2013-07-26,21092.64296611211
1_17_2012-11-02,7978.268486746081
1_17_2012-11-09,7809.716986504714
1_17_2012-11-16,9011.783831999832
1_17_2012-11-23,12434.922044974663
1_17_2012-11-30,9510.153581369941
1_17_2012-12-07,10498.024556947736
1_17_2012-12-14,11722.899898238067
1_17_2012-12-21,14807.454651460546
1_17_2012-12-28,10464.500399726281
1_17_2013-01-04,8562.180906716549
1_17_2013-01-11,8292.976220838469
1_17_2013-01-18,7683.09817060141
1_17_2013-01-25,7490.227223012417
1_17_2013-02-01,9001.55578374949
1_17_2013-02-08,10481.833645895273
1_17_2013-02-15,11236.714058009
1_17_2013-02-22,10335.462182437654
1_17_2013-03-01,10959.686504680934
1_17_2013-03-08,10516.711152808606
1_17_2013-03-15,9194.073579741018
1_17_2013-03-22,8392.512592120655
1_17_2013-03-29,8539.59435284314
1_17_2013-04-05,8257.041926595039
1_17_2013-04-12,7446.200609203668
1_17_2013-04-19,8065.054137567192
1_17_2013-04-26,7840.225402232004
1_17_2013-05-03,8896.229496201697
1_17_2013-05-10,9012.956875360282
1_17_2013-05-17,8719.36704279463
1_17_2013-05-24,7334.46890188839
1_17_2013-05-31,7425.778006391068
1_17_2013-06-07,8503.357279708252
1_17_2013-06-14,8004.170072258704
1_17_2013-06-21,7674.584337422301
1_17_2013-06-28,7949.44007579612
1_17_2013-07-05,8005.755064726481
1_17_2013-07-12,7432.238704651288
1_17_2013-07-19,7780.351048010386
1_17_2013-07-26,8116.434043224042
1_18_2012-11-02,14235.93816416542
1_18_2012-11-09,10225.259184345578
1_18_2012-11-16,14868.204863988061
1_18_2012-11-23,28794.54059095444
1_18_2012-11-30,33197.87424883015
1_18_2012-12-07,41016.735169219224
1_18_2012-12-14,35321.88402698293
1_18_2012-12-21,23794.64398152906
1_18_2012-12-28,20950.617271621475
1_18_2013-01-04,5876.117388552776
1_18_2013-01-11,2310.941530921603
1_18_2013-01-18,1680.5472299898083
1_18_2013-01-25,1356.4033821985615
1_18_2013-02-01,4169.686503040158
1_18_2013-02-08,12891.117335912399
1_18_2013-02-15,19017.81928060439
1_18_2013-02-22,5629.59324330793
1_18_2013-03-01,1549.128893613449
1_18_2013-03-08,138.5173277895125
1_18_2013-03-15,570.8521666188667
1_18_2013-03-22,3845.2903936467615
1_18_2013-03-29,7471.540948722963
1_18_2013-04-05,7739.21629565956
1_18_2013-04-12,5106.550918106946
1_18_2013-04-19,5985.267091501969
1_18_2013-04-26,3527.6754024323945
1_18_2013-05-03,969.550179053925
1_18_2013-05-10,142.66616648067955
1_18_2013-05-17,-176.0875671544651
1_18_2013-05-24,-95.81297238751756
1_18_2013-06-07,475.7038252024629
1_18_2013-07-05,3162.0346251090705
1_19_2012-11-02,1069.5461545277049
1_19_2012-11-09,1121.1131365908318
1_19_2012-11-16,1053.4699059343714
1_19_2012-11-23,1047.5349200407375
1_19_2012-11-30,1277.910552432599
1_19_2012-12-07,1397.4022676685497
1_19_2012-12-14,1345.9964954649538
1_19_2012-12-21,1333.991045270017
1_19_2012-12-28,1061.7003782788438
1_19_2013-01-04,845.5891938809173
1_19_2013-01-11,870.2501103688445
1_19_2013-01-18,852.4728333421004
1_19_2013-01-25,919.0007123212682
1_19_2013-02-01,1179.276258187792
1_19_2013-02-08,1167.8745970731845
1_19_2013-02-15,1078.5170030427014
1_19_2013-02-22,1204.8384392757885
1_19_2013-03-01,1115.5578020797782
1_19_2013-03-08,1399.3950566887704
1_19_2013-03-15,1300.2441140064914
1_19_2013-03-22,1280.6729227401895
1_19_2013-03-29,1199.1096857860869
1_19_2013-04-05,1188.876113410465
1_19_2013-04-12,1069.6203418279772
1_19_2013-04-19,1228.217589198771
1_19_2013-04-26,1016.7427844663925
1_19_2013-05-03,1198.536211102012
1_19_2013-05-10,1208.862357775495
1_19_2013-05-17,1270.9769194772714
1_19_2013-05-24,1165.178248162885
1_19_2013-05-31,1091.2547945271199
1_19_2013-06-07,1019.7240890106835
1_19_2013-06-14,875.8269537813854
1_19_2013-06-21,915.0263263827064
1_19_2013-06-28,949.9803392616699
1_19_2013-07-05,986.0550250927453
1_19_2013-07-12,1076.5724210012593
1_19_2013-07-19,956.9079767558807
1_19_2013-07-26,1104.2067826542557
1_20_2012-11-02,3216.188628383096
1_20_2012-11-09,3247.791637252691
1_20_2012-11-16,3389.6626598256084
1_20_2012-11-23,5226.818706157914
1_20_2012-11-30,3403.4290905650655
1_20_2012-12-07,3357.0728976132286
1_20_2012-12-14,3539.44891280242
1_20_2012-12-21,4228.3249221062
1_20_2012-12-28,3819.5661106604143
1_20_2013-01-04,3632.9222577702308
1_20_2013-01-11,3851.5483659730526
1_20_2013-01-18,3273.7461834323167
1_20_2013-01-25,3528.39586979361
1_20_2013-02-01,4482.451013271128
1_20_2013-02-08,4712.151197863054
1_20_2013-02-15,4674.421077647088
1_20_2013-02-22,4602.010044812055
1_20_2013-03-01,4754.175472401952
1_20_2013-03-08,5179.653918576679
1_20_2013-03-15,4618.373235980397
1_20_2013-03-22,4476.367802600794
1_20_2013-03-29,4265.487119832027
1_20_2013-04-05,3587.877528527913
1_20_2013-04-12,3314.484782026107
1_20_2013-04-19,3879.777055524452
1_20_2013-04-26,4002.351924286703
1_20_2013-05-03,4343.222856046129
1_20_2013-05-10,4514.742818670938
1_20_2013-05-17,4758.290090156497
1_20_2013-05-24,4828.19265421985
1_20_2013-05-31,5268.68379709087
1_20_2013-06-07,4987.4047934548
1_20_2013-06-14,4880.3957235041535
1_20_2013-06-21,4783.658303541023
1_20_2013-06-28,5210.510674100725
1_20_2013-07-05,5123.506464229593
1_20_2013-07-12,4792.513127364679
