Id,Weekly_Sales
1_7_2012-12-21,100791.29148568757
1_7_2012-12-28,40313.99535226149
1_7_2013-01-04,20829.04973937094
1_7_2013-01-11,14755.913138025044
1_7_2013-01-18,12954.680671346665
1_7_2013-01-25,15664.837778225407
1_7_2013-02-01,19446.708643299156
1_7_2013-02-08,20583.21915373614
1_7_2013-02-15,19880.586354322746
1_7_2013-02-22,18572.11214484774
1_7_2013-03-01,18644.506888643882
1_7_2013-03-08,20367.46435905329
1_7_2013-03-15,21721.150970805265
1_7_2013-03-22,18560.005334720332
1_7_2013-03-29,19911.201756904127
1_7_2013-04-05,21932.076041151533
1_7_2013-04-12,21547.029252567805
1_7_2013-04-19,22464.452870107987
1_7_2013-04-26,20977.3537377725
1_7_2013-05-03,20360.240731666032
1_7_2013-05-10,20907.665811709936
1_7_2013-05-17,22462.20982093608
1_7_2013-05-24,29935.411552471134
1_7_2013-05-31,32340.97890988506
1_7_2013-06-07,30946.973568081055
1_7_2013-06-14,28348.588007221184
1_7_2013-06-21,27379.163931705778
1_7_2013-06-28,25863.589252343296
1_7_2013-07-05,23718.30631738012
1_7_2013-07-12,20737.157102440993
1_7_2013-07-19,19491.392126238006
1_7_2013-07-26,18348.87357888185
1_8_2012-11-02,39044.7027380947
1_8_2012-11-09,37852.359584919126
1_8_2012-11-16,37555.88240161243
1_8_2012-11-23,37177.34259854627
1_8_2012-11-30,37808.66176739072
1_8_2012-12-07,39652.367127914804
1_8_2012-12-14,39147.14009464229
1_8_2012-12-21,40732.33657462677
1_8_2012-12-28,36485.494831972785
1_8_2013-01-04,39372.16774619639
1_8_2013-01-11,37228.80854626726
1_8_2013-01-18,37365.61547784554
1_8_2013-01-25,37804.8899459053
1_8_2013-02-01,41099.20396235186
1_8_2013-02-08,40179.58290461474
1_8_2013-02-15,40008.671591990336
1_8_2013-02-22,38929.53504009212
1_8_2013-03-01,40655.55990793027
1_8_2013-03-08,38931.83360964519
1_8_2013-03-15,37818.08050178794
1_8_2013-03-22,37254.48548854875
1_8_2013-03-29,39060.36913150983
1_8_2013-04-05,41338.397506471505
1_8_2013-04-12,38258.8825804966
1_8_2013-04-19,38431.69187184869
1_8_2013-04-26,38911.51392963644
1_8_2013-05-03,40983.27383059138
1_8_2013-05-10,39505.9442119645
1_8_2013-05-17,39371.04735055481
1_8_2013-05-24,40020.101674656515
1_8_2013-05-31,40507.03727160143
1_8_2013-06-07,41005.301681844314
1_8_2013-06-14,39468.92017264832
1_8_2013-06-21,39148.55393845372
1_8_2013-06-28,39025.41448813247
1_8_2013-07-05,41367.32131664906
1_8_2013-07-12,38198.85917666018
1_8_2013-07-19,39215.13944832759
1_8_2013-07-26,38426.06198907987
1_9_2012-11-02,43249.03030133019
1_9_2012-11-09,39019.73927700342
1_9_2012-11-16,33042.63361413716
1_9_2012-11-23,43328.93158533287
1_9_2012-11-30,26486.38839560695
1_9_2012-12-07,29202.197838374494
1_9_2012-12-14,32289.411913703545
1_9_2012-12-21,40464.65706991749
1_9_2012-12-28,28958.256778596027
1_9_2013-01-04,21991.29933907813
1_9_2013-01-11,18489.75316073211
1_9_2013-01-18,17088.851375406957
1_9_2013-01-25,19016.903979682236
1_9_2013-02-01,21871.534676658488
1_9_2013-02-08,22089.336663489554
1_9_2013-02-15,23364.358677925647
1_9_2013-02-22,25002.56697156337
1_9_2013-03-01,30379.995226379284
1_9_2013-03-08,30700.82991204265
1_9_2013-03-15,35748.81297924602
1_9_2013-03-22,35504.43988817881
1_9_2013-03-29,35770.34778369205
1_9_2013-04-05,35710.74433218471
1_9_2013-04-12,32665.659503513147
1_9_2013-04-19,30590.59697297151
1_9_2013-04-26,28890.02555031311
1_9_2013-05-03,30233.795015245967
1_9_2013-05-10,28960.11418850685
1_9_2013-05-17,29288.779874870434
1_9_2013-05-24,30529.24149992918
1_9_2013-05-31,35392.26551551136
1_9_2013-06-07,31991.384608984077
1_9_2013-06-14,30675.16024796148
1_9_2013-06-21,29207.23624008495
1_9_2013-06-28,26802.296809669493
1_9_2013-07-05,29742.901743939557
1_9_2013-07-12,23661.875715199698
1_9_2013-07-19,23457.304566074064
1_9_2013-07-26,23251.087168404305
1_10_2012-11-02,31064.38800662117
1_10_2012-11-09,30735.136081201003
1_10_2012-11-16,29239.216464175206
1_10_2012-11-23,30606.379887707877
1_10_2012-11-30,29314.2258499439
1_10_2012-12-07,30473.01242100349
1_10_2012-12-14,29181.683543121548
1_10_2012-12-21,30149.78231509753
1_10_2012-12-28,27237.847582712813
1_10_2013-01-04,28705.89650869528
1_10_2013-01-11,26475.668489667903
1_10_2013-01-18,25975.413028850508
1_10_2013-01-25,26979.77047148523
1_10_2013-02-01,32635.873953304334
1_10_2013-02-08,35989.71256172227
1_10_2013-02-15,35539.05134130102
1_10_2013-02-22,34559.368687415365
1_10_2013-03-01,35540.56057614662
1_10_2013-03-08,33098.18239854436
1_10_2013-03-15,33364.5487528036
1_10_2013-03-22,35753.95734692943
1_10_2013-03-29,35072.8626874458
1_10_2013-04-05,34166.67228879673
1_10_2013-04-12,31187.303777113764
1_10_2013-04-19,31189.28788895538
1_10_2013-04-26,30046.57331481398
1_10_2013-05-03,32035.834342587725
1_10_2013-05-10,30957.048846574664
1_10_2013-05-17,30124.450597087514
1_10_2013-05-24,31265.42229707951
1_10_2013-05-31,32572.322068726473
1_10_2013-06-07,32699.511384500973
1_10_2013-06-14,32283.488676803638
1_10_2013-06-21,31411.086310900424
1_10_2013-06-28,30846.306339151775
1_10_2013-07-05,33399.99123284487
1_10_2013-07-12,30798.668379472478
1_10_2013-07-19,30085.41696582187
1_10_2013-07-26,29898.23527798353
1_11_2012-11-02,25708.447099043315
1_11_2012-11-09,23329.711013488017
1_11_2012-11-16,23433.806602577515
1_11_2012-11-23,29127.463063058654
1_11_2012-11-30,29078.13521032947
1_11_2012-12-07,30648.837180602528
1_11_2012-12-14,29307.006000458892
1_11_2012-12-21,29062.255308078846
1_11_2012-12-28,24011.418577537817
1_11_2013-01-04,25160.20211109654
1_11_2013-01-11,26076.467340204457
1_11_2013-01-18,22091.1503341342
1_11_2013-01-25,20815.543539726976
1_11_2013-02-01,23220.757689846043
1_11_2013-02-08,23606.67864187129
1_11_2013-02-15,22853.92190286215
1_11_2013-02-22,21618.107952656977
1_11_2013-03-01,22226.50243354913
1_11_2013-03-08,21604.788557935746
1_11_2013-03-15,22829.837562922283
1_11_2013-03-22,24115.934607446965
1_11_2013-03-29,24138.158779178128
1_11_2013-04-05,24953.869975441346
1_11_2013-04-12,22825.601813089557
1_11_2013-04-19,21772.067869618124
1_11_2013-04-26,22675.72419579502
1_11_2013-05-03,26890.00326727037
1_11_2013-05-10,25857.650100333827
1_11_2013-05-17,25117.552232195892
1_11_2013-05-24,28170.083298669524
1_11_2013-05-31,29649.592409712317
1_11_2013-06-07,31940.40594311899
1_11_2013-06-14,32746.301588365066
1_11_2013-06-21,31572.194499908775
1_11_2013-06-28,31825.008348581414
1_11_2013-07-05,31066.033004896297
1_11_2013-07-12,29396.991519490468
1_11_2013-07-19,28452.255832610095
1_11_2013-07-26,29878.892079563568
1_12_2012-11-02,9677.79278368684
1_12_2012-11-09,10214.863968075568
1_12_2012-11-16,8914.825547630559
1_12_2012-11-23,9021.084706038104
1_12_2012-11-30,8243.352925872381
1_12_2012-12-07,8285.995238842144
1_12_2012-12-14,7514.260165667514
1_12_2012-12-21,7803.934286448316
1_12_2012-12-28,7826.445244115784
1_12_2013-01-04,8179.482330823105
1_12_2013-01-11,7784.94884543684
1_12_2013-01-18,8049.9335828492385
1_12_2013-01-25,8083.777027273921
1_12_2013-02-01,9041.55206864403
1_12_2013-02-08,9261.104303591848
1_12_2013-02-15,9814.175188274074
1_12_2013-02-22,10315.948296272843
1_12_2013-03-01,11233.349089735926
1_12_2013-03-08,12045.987864234123
1_12_2013-03-15,12622.033768718888
1_12_2013-03-22,12204.208276485384
1_12_2013-03-29,11691.666166969713
1_12_2013-04-05,10972.751362174202
1_12_2013-04-12,11360.52665655082
1_12_2013-04-19,11783.834246392584
1_12_2013-04-26,10836.980313594862
1_12_2013-05-03,11772.126780852219
1_12_2013-05-10,10965.468034992906
1_12_2013-05-17,11491.695847061092
1_12_2013-05-24,11710.052298882461
1_12_2013-05-31,11852.98181121073
1_12_2013-06-07,11551.071256497129
1_12_2013-06-14,10988.792006637874
1_12_2013-06-21,10607.281551695603
1_12_2013-06-28,11167.738371861247
1_12_2013-07-05,11290.30512273534
1_12_2013-07-12,10385.64250622085
1_12_2013-07-19,11400.489782533154
1_12_2013-07-26,11202.403614590932
1_13_2012-11-02,41795.63126562533
1_13_2012-11-09,39629.30929589682
1_13_2012-11-16,38784.60690735035
1_13_2012-11-23,39006.79893927684
1_13_2012-11-30,37507.28707803142
1_13_2012-12-07,38279.47275231657
1_13_2012-12-14,35587.81478739034
1_13_2012-12-21,37910.84415776914
1_13_2012-12-28,35639.647828411864
1_13_2013-01-04,41269.5834802467
1_13_2013-01-11,37883.0805097592
1_13_2013-01-18,37783.14201170279
1_13_2013-01-25,37661.96801614931
1_13_2013-02-01,41422.06782668331
1_13_2013-02-08,41655.58548785607
1_13_2013-02-15,39607.24281506831
1_13_2013-02-22,39800.51196062092
1_13_2013-03-01,41770.14472430982
1_13_2013-03-08,40579.61215986869
1_13_2013-03-15,38610.34487471872
1_13_2013-03-22,38463.559945229936
1_13_2013-03-29,38656.10294815626
1_13_2013-04-05,42143.67136521266
1_13_2013-04-12,38719.66435522482
1_13_2013-04-19,38740.099102293025
1_13_2013-04-26,38423.5462612706
1_13_2013-05-03,41821.50660809322
1_13_2013-05-10,39768.45257731107
1_13_2013-05-17,39100.935819443985
1_13_2013-05-24,38915.44919993004
1_13_2013-05-31,40103.785746289584
1_13_2013-06-07,42157.72997738653
1_13_2013-06-14,39781.14006434381
1_13_2013-06-21,39950.86957406689
1_13_2013-06-28,40143.16481983816
1_13_2013-07-05,42531.055239310976
1_13_2013-07-12,40048.94645668943
1_13_2013-07-19,40045.318277048296
1_13_2013-07-26,39115.24717048799
1_14_2012-11-02,14016.727667257008
1_14_2012-11-09,15056.040536950091
1_14_2012-11-16,19088.162221194976
1_14_2012-11-23,37307.83943515299
1_14_2012-11-30,19164.459474627878
1_14_2012-12-07,21937.74001914957
1_14_2012-12-14,26884.20129889854
1_14_2012-12-21,37343.05005400383
1_14_2012-12-28,24503.47857212171
1_14_2013-01-04,17281.17553959849
1_14_2013-01-11,14068.598430771159
1_14_2013-01-18,12770.16616004952
1_14_2013-01-25,12726.875157448523
1_14_2013-02-01,15986.036240455489
1_14_2013-02-08,16980.050030693565
1_14_2013-02-15,18007.74307142083
1_14_2013-02-22,16716.58038123436
1_14_2013-03-01,17335.988884766768
1_14_2013-03-08,15461.449089673295
1_14_2013-03-15,13669.618511825816
1_14_2013-03-22,13336.062616449397
1_14_2013-03-29,13838.443878974202
1_14_2013-04-05,14551.644981124573
1_14_2013-04-12,13345.133430052896
1_14_2013-04-19,13318.19024393778
1_14_2013-04-26,13400.1344114099
1_14_2013-05-03,14982.099706275972
1_14_2013-05-10,15110.506149093488
1_14_2013-05-17,14338.706266286072
1_14_2013-05-24,13473.057706428377
1_14_2013-05-31,13881.46536420578
1_14_2013-06-07,13352.165803638805
1_14_2013-06-14,13232.709804574186
1_14_2013-06-21,13709.18179856522
1_14_2013-06-28,14466.850081577071
1_14_2013-07-05,15576.891235774017
1_14_2013-07-12,13432.068758549087
1_14_2013-07-19,12827.514669383272
1_14_2013-07-26,12422.669062528854
1_16_2012-11-02,6681.623073394934
1_16_2012-11-09,6332.892876303347
1_16_2012-11-16,5752.14058479181
1_16_2012-11-23,8630.998582135098
1_16_2012-11-30,5585.540155412921
1_16_2012-12-07,5799.582441687761
1_16_2012-12-14,5139.3999552138475
1_16_2012-12-21,6678.812492553147
1_16_2012-12-28,5466.020639760802
1_16_2013-01-04,6284.864590858153
1_16_2013-01-11,5638.275228859276
1_16_2013-01-18,5127.364045641264
1_16_2013-01-25,6600.347615201772
1_16_2013-02-01,9303.097841145842
1_16_2013-02-08,12168.354245845176
1_16_2013-02-15,13974.43499768275
1_16_2013-02-22,18722.228956610725
1_16_2013-03-01,25626.341632564927
1_16_2013-03-08,28904.905811681703
1_16_2013-03-15,39891.67969117926
1_16_2013-03-22,41263.65903364142
1_16_2013-03-29,43833.68407377249
1_16_2013-04-05,46109.52556650122
1_16_2013-04-12,48040.89667854207
1_16_2013-04-19,47512.31556482693
1_16_2013-04-26,43130.42442363747
1_16_2013-05-03,43440.05832881497
1_16_2013-05-10,41381.28573726272
1_16_2013-05-17,39750.47124866496
1_16_2013-05-24,42529.33252836891
1_16_2013-05-31,43206.93782865232
1_16_2013-06-07,38460.20558307584
1_16_2013-06-14,36374.071419202024
1_16_2013-06-21,35193.52376739485
1_16_2013-06-28,35869.569579388306
1_16_2013-07-05,35991.869570664
1_16_2013-07-12,26488.98023261337
1_16_2013-07-19,23424.56535342032
1_16_2013-07-26,21119.878858485943
1_17_2012-11-02,7954.44266054118
1_17_2012-11-09,7810.815737550597
1_17_2012-11-16,9001.948653090727
1_17_2012-11-23,12398.829967245087
1_17_2012-11-30,9523.448011494482
1_17_2012-12-07,10492.765873488439
1_17_2012-12-14,11718.993100350619
1_17_2012-12-21,14837.724369775142
1_17_2012-12-28,10509.048117883216
1_17_2013-01-04,8589.362116418053
1_17_2013-01-11,8253.59896818742
1_17_2013-01-18,7664.45237701972
1_17_2013-01-25,7483.738261468092
1_17_2013-02-01,8975.945736817626
1_17_2013-02-08,10465.264927340299
1_17_2013-02-15,11215.995442828
1_17_2013-02-22,10371.276264931985
1_17_2013-03-01,10925.9904823792
1_17_2013-03-08,10509.710430336663
1_17_2013-03-15,9205.9895369902
1_17_2013-03-22,8407.55275731344
1_17_2013-03-29,8514.906469010697
1_17_2013-04-05,8238.964138103678
1_17_2013-04-12,7432.953825949458
1_17_2013-04-19,8031.247695527845
1_17_2013-04-26,7827.378227434912
1_17_2013-05-03,8888.354673129123
1_17_2013-05-10,9024.719991302127
1_17_2013-05-17,8716.576137594142
1_17_2013-05-24,7341.052731605517
1_17_2013-05-31,7426.669238790256
1_17_2013-06-07,8484.959309681732
1_17_2013-06-14,7988.690453827676
1_17_2013-06-21,7715.611411278875
1_17_2013-06-28,7956.061746323042
1_17_2013-07-05,7984.229236519797
1_17_2013-07-12,7428.311109619587
1_17_2013-07-19,7793.8586114658765
1_17_2013-07-26,8112.532808517136
1_18_2012-11-02,14230.391131362274
1_18_2012-11-09,10078.16624655881
1_18_2012-11-16,14856.024899350612
1_18_2012-11-23,29101.380660586656
1_18_2012-11-30,34447.47984645107
1_18_2012-12-07,41563.37670278461
1_18_2012-12-14,35568.66278852683
1_18_2012-12-21,23898.226438940794
1_18_2012-12-28,21051.18596222343
1_18_2013-01-04,6095.732307966667
1_18_2013-01-11,2392.828986005385
1_18_2013-01-18,1643.6129622616093
1_18_2013-01-25,1304.2162828529763
1_18_2013-02-01,4105.349453316535
1_18_2013-02-08,12915.300280086249
1_18_2013-02-15,19032.55965611388
1_18_2013-02-22,5713.849333608651
1_18_2013-03-01,1642.5716407601262
1_18_2013-03-08,85.93920986128639
1_18_2013-03-15,536.3653976751274
1_18_2013-03-22,3928.693429432831
1_18_2013-03-29,7752.890798606869
1_18_2013-04-05,7967.047872537701
1_18_2013-04-12,5090.792512934849
1_18_2013-04-19,5970.886165729419
1_18_2013-04-26,3468.80494583534
1_18_2013-05-03,1030.2225703315546
1_18_2013-05-10,137.07077934255952
1_18_2013-05-17,-218.32702098668923
1_18_2013-05-24,-118.17845624092826
1_18_2013-06-07,505.78856612995946
1_18_2013-07-05,3434.8765183008045
1_19_2012-11-02,1079.959595257085
1_19_2012-11-09,1123.3928662480257
1_19_2012-11-16,1057.77893115261
1_19_2012-11-23,1059.5998199302137
1_19_2012-11-30,1282.108709003559
1_19_2012-12-07,1400.0197917825242
1_19_2012-12-14,1346.0154321846878
1_19_2012-12-21,1330.3931397954373
1_19_2012-12-28,1070.2085694731088
1_19_2013-01-04,842.0681048423324
1_19_2013-01-11,865.5327050265873
1_19_2013-01-18,847.5887478394463
1_19_2013-01-25,919.4659373115427
1_19_2013-02-01,1178.5111589554413
1_19_2013-02-08,1170.6950690249207
1_19_2013-02-15,1084.4575119114888
1_19_2013-02-22,1207.8228277700098
1_19_2013-03-01,1120.9104787236186
1_19_2013-03-08,1393.7746106558545
1_19_2013-03-15,1301.8960990917826
1_19_2013-03-22,1288.5656647375765
1_19_2013-03-29,1211.1693843323467
1_19_2013-04-05,1189.0299454543544
1_19_2013-04-12,1071.6027431866491
1_19_2013-04-19,1223.3597689524786
1_19_2013-04-26,1018.5602426715479
1_19_2013-05-03,1201.2488201016777
1_19_2013-05-10,1210.9887963458214
1_19_2013-05-17,1273.401700433854
1_19_2013-05-24,1168.6835201462484
1_19_2013-05-31,1095.8437832948277
1_19_2013-06-07,1014.1113505669236
1_19_2013-06-14,873.1740209687176
1_19_2013-06-21,910.6775448184678
1_19_2013-06-28,947.7007141308803
1_19_2013-07-05,985.2838244032646
1_19_2013-07-12,1074.0820890928226
1_19_2013-07-19,955.8451405032552
1_19_2013-07-26,1102.0672051190015
1_20_2012-11-02,3219.257527283938
1_20_2012-11-09,3262.194116645827
1_20_2012-11-16,3400.6049336576484
1_20_2012-11-23,5223.644934955058
1_20_2012-11-30,3409.6611854973644
1_20_2012-12-07,3370.295968951363
1_20_2012-12-14,3546.236233066286
1_20_2012-12-21,4198.371242721668
1_20_2012-12-28,3830.4362029525773
1_20_2013-01-04,3661.311427508082
1_20_2013-01-11,3839.2598927927756
1_20_2013-01-18,3281.895105388526
1_20_2013-01-25,3534.8908714006398
1_20_2013-02-01,4486.838926177643
1_20_2013-02-08,4704.943236907836
1_20_2013-02-15,4665.969561502432
1_20_2013-02-22,4615.483845528987
1_20_2013-03-01,4755.5120646368505
1_20_2013-03-08,5198.804201158504
1_20_2013-03-15,4639.529835877929
1_20_2013-03-22,4498.798219537931
1_20_2013-03-29,4253.8216283846705
1_20_2013-04-05,3602.08748270329
1_20_2013-04-12,3328.678712254404
1_20_2013-04-19,3891.330256636908
1_20_2013-04-26,3991.727548765148
1_20_2013-05-03,4333.166914043784
1_20_2013-05-10,4519.240104614312
1_20_2013-05-17,4771.465085447828
1_20_2013-05-24,4839.927841590462
1_20_2013-05-31,5304.095975788963
1_20_2013-06-07,5007.547846214408
1_20_2013-06-14,4906.710234404275
1_20_2013-06-21,4795.828586397626
1_20_2013-06-28,5228.8497579338555
1_20_2013-07-05,5129.037904638946
1_20_2013-07-12,4819.357114683346
