Id,Weekly_Sales
1_6_2012-12-21,18736.927804657735
1_6_2012-12-28,5808.571240389968
1_6_2013-01-04,2837.8733144994408
1_6_2013-01-11,2850.796593810457
1_6_2013-01-18,2589.963316456831
1_6_2013-01-25,2744.008980278157
1_6_2013-02-01,3924.280867613648
1_6_2013-02-08,5605.152555214591
1_6_2013-02-15,4404.872043383685
1_6_2013-02-22,3946.3724582159552
1_6_2013-03-01,3505.395143174377
1_6_2013-03-08,3996.4857401963995
1_6_2013-03-15,3796.5005372017317
1_6_2013-03-22,4117.307213572101
1_6_2013-03-29,3592.996997590539
1_6_2013-04-05,3537.240580793923
1_6_2013-04-12,4074.244833439689
1_6_2013-04-19,3234.9266995313387
1_6_2013-04-26,3481.0456985241067
1_6_2013-05-03,4921.709376136227
1_6_2013-05-10,4750.089316581991
1_6_2013-05-17,4662.825763072627
1_6_2013-05-24,5095.480539300946
1_6_2013-05-31,3943.37046532784
1_6_2013-06-07,3669.3551238407695
1_6_2013-06-14,3381.5092678132096
1_6_2013-06-21,3802.6020256902507
1_6_2013-06-28,4363.634748383091
1_6_2013-07-05,3478.5350061370973
1_6_2013-07-12,3776.576318019295
1_6_2013-07-19,4011.6663772695338
1_6_2013-07-26,3274.2452083566764
1_7_2012-11-02,22674.989515863737
1_7_2012-11-09,23675.889595470984
1_7_2012-11-16,22952.17297951147
1_7_2012-11-23,71221.85032386285
1_7_2012-11-30,38542.37215864746
1_7_2012-12-07,48823.64476211986
1_7_2012-12-14,72511.39709390062
1_7_2012-12-21,110340.29092749998
1_7_2012-12-28,36228.36287878891
1_7_2013-01-04,15629.008700359778
1_7_2013-01-11,16127.421514960473
1_7_2013-01-18,15513.086372067402
1_7_2013-01-25,16669.08108526185
1_7_2013-02-01,19219.719536721233
1_7_2013-02-08,19562.05246426225
1_7_2013-02-15,19563.62655602414
1_7_2013-02-22,18701.964482400337
1_7_2013-03-01,18113.308959435613
1_7_2013-03-08,19523.7237216613
1_7_2013-03-15,21450.730531039964
1_7_2013-03-22,17596.879306286188
1_7_2013-03-29,19188.8645120298
1_7_2013-04-05,21464.997081273163
1_7_2013-04-12,20339.708110791787
1_7_2013-04-19,21570.56398421869
1_7_2013-04-26,20087.898602836864
1_7_2013-05-03,20295.944574840574
1_7_2013-05-10,20980.40223381783
1_7_2013-05-17,21255.74810291961
1_7_2013-05-24,28902.652566090666
1_7_2013-05-31,30369.179145082806
1_7_2013-06-07,28693.280695477686
1_7_2013-06-14,26107.705408627367
1_7_2013-06-21,26327.664871662724
1_7_2013-06-28,26104.439416464866
1_7_2013-07-05,23494.62852718818
1_7_2013-07-12,20502.468308952342
1_7_2013-07-19,19007.705099678027
1_7_2013-07-26,17766.213255470782
1_8_2012-11-02,38705.34268550252
1_8_2012-11-09,37111.91850663372
1_8_2012-11-16,36844.332560840965
1_8_2012-11-23,36830.64320791717
1_8_2012-11-30,37136.63080774338
1_8_2012-12-07,38933.26317993008
1_8_2012-12-14,38033.9431474627
1_8_2012-12-21,39809.47583573435
1_8_2012-12-28,35378.61745256487
1_8_2013-01-04,38589.76939120586
1_8_2013-01-11,36502.435334256814
1_8_2013-01-18,36468.884385721234
1_8_2013-01-25,36576.55285931207
1_8_2013-02-01,39956.37930938554
1_8_2013-02-08,38858.74898829222
1_8_2013-02-15,38763.59667385852
1_8_2013-02-22,37526.99908948673
1_8_2013-03-01,39929.56388019844
1_8_2013-03-08,37790.49462456935
1_8_2013-03-15,36741.71901089107
1_8_2013-03-22,35918.54910398133
1_8_2013-03-29,38279.856767375975
1_8_2013-04-05,40793.3392493743
1_8_2013-04-12,36987.416267445515
1_8_2013-04-19,37384.269451058266
1_8_2013-04-26,38004.18465927145
1_8_2013-05-03,40447.02907226894
1_8_2013-05-10,38187.5308296066
1_8_2013-05-17,37949.01312797012
1_8_2013-05-24,38717.548680823595
1_8_2013-05-31,39465.72763783226
1_8_2013-06-07,39937.30789993335
1_8_2013-06-14,38324.966643745145
1_8_2013-06-21,37815.740719358706
1_8_2013-06-28,37769.81634024292
1_8_2013-07-05,40592.448132138736
1_8_2013-07-12,36659.29615516134
1_8_2013-07-19,37966.298386532864
1_8_2013-07-26,37116.59394535698
1_9_2012-11-02,42947.111732455734
1_9_2012-11-09,37305.469521319435
1_9_2012-11-16,31029.2440753125
1_9_2012-11-23,42483.542487499995
1_9_2012-11-30,27048.698825798612
1_9_2012-12-07,29148.30670434028
1_9_2012-12-14,31473.369216145835
1_9_2012-12-21,40999.28336666666
1_9_2012-12-28,28109.774835863092
1_9_2013-01-04,20295.735744131944
1_9_2013-01-11,19271.767876215275
1_9_2013-01-18,17771.562207447918
1_9_2013-01-25,19830.14479427083
1_9_2013-02-01,21824.594469444444
1_9_2013-02-08,22183.834130729167
1_9_2013-02-15,23818.150504166664
1_9_2013-02-22,25540.26929843749
1_9_2013-03-01,30956.16671663194
1_9_2013-03-08,29319.46902982639
1_9_2013-03-15,35588.73469458332
1_9_2013-03-22,34840.045746875
1_9_2013-03-29,35101.88334069444
1_9_2013-04-05,35217.21133888888
1_9_2013-04-12,31985.76692881945
1_9_2013-04-19,30073.426253298614
1_9_2013-04-26,28315.3610109375
1_9_2013-05-03,30097.889776736105
1_9_2013-05-10,28320.061256597226
1_9_2013-05-17,28524.92925329861
1_9_2013-05-24,29533.258061979166
1_9_2013-05-31,35746.45109930555
1_9_2013-06-07,30624.770163020832
1_9_2013-06-14,29988.208414583332
1_9_2013-06-21,28827.811476388884
1_9_2013-06-28,26576.34462361111
1_9_2013-07-05,30390.966516319433
1_9_2013-07-12,22725.77918107639
1_9_2013-07-19,22674.75260381945
1_9_2013-07-26,23295.79113645833
1_10_2012-11-02,31513.12662802295
1_10_2012-11-09,31268.740526301728
1_10_2012-11-16,29262.16943115259
1_10_2012-11-23,30332.37770249761
1_10_2012-11-30,29411.807277923795
1_10_2012-12-07,30596.478544605885
1_10_2012-12-14,28871.834647960306
1_10_2012-12-21,30296.378754750604
1_10_2012-12-28,27527.089516910255
1_10_2013-01-04,28553.644230929945
1_10_2013-01-11,26467.624592268836
1_10_2013-01-18,26226.018598469833
1_10_2013-01-25,26981.908721821368
1_10_2013-02-01,33176.20128249695
1_10_2013-02-08,36204.33697893864
1_10_2013-02-15,34994.97490640883
1_10_2013-02-22,34219.95858287007
1_10_2013-03-01,35992.526338077405
1_10_2013-03-08,32503.22363683888
1_10_2013-03-15,32810.128452454956
1_10_2013-03-22,35840.628279616496
1_10_2013-03-29,34625.25507280405
1_10_2013-04-05,33769.224287656594
1_10_2013-04-12,30263.30185244307
1_10_2013-04-19,30707.91267242139
1_10_2013-04-26,29303.875206686756
1_10_2013-05-03,32130.106909568876
1_10_2013-05-10,31050.217508418005
1_10_2013-05-17,29982.769645432378
1_10_2013-05-24,30989.29511236431
1_10_2013-05-31,32201.75141813423
1_10_2013-06-07,31872.843509547412
1_10_2013-06-14,32093.636685728387
1_10_2013-06-21,31052.083794302755
1_10_2013-06-28,30264.69493299599
1_10_2013-07-05,33516.93474738638
1_10_2013-07-12,30235.610139822445
1_10_2013-07-19,29447.347947472826
1_10_2013-07-26,29304.048860808518
1_11_2012-11-02,26728.616354744794
1_11_2012-11-09,23130.320478435082
1_11_2012-11-16,22656.10074139042
1_11_2012-11-23,29008.640674360362
1_11_2012-11-30,27672.295351224704
1_11_2012-12-07,29080.90440510557
1_11_2012-12-14,28260.17698391917
1_11_2012-12-21,28606.391601392756
1_11_2012-12-28,23417.578949106657
1_11_2013-01-04,24466.2353860271
1_11_2013-01-11,25851.04727631102
1_11_2013-01-18,21694.392906352576
1_11_2013-01-25,20164.13265566376
1_11_2013-02-01,23219.407867870683
1_11_2013-02-08,23554.865826125115
1_11_2013-02-15,22730.09978837481
1_11_2013-02-22,21436.43554378365
1_11_2013-03-01,22697.179761488744
1_11_2013-03-08,21339.38362300814
1_11_2013-03-15,23017.255164196136
1_11_2013-03-22,24177.264726320223
1_11_2013-03-29,23595.69621260141
1_11_2013-04-05,24545.304622213982
1_11_2013-04-12,22569.140560966272
1_11_2013-04-19,21026.973468147182
1_11_2013-04-26,22132.825825573924
1_11_2013-05-03,26961.128280936933
1_11_2013-05-10,24970.353896636498
1_11_2013-05-17,24279.831608472305
1_11_2013-05-24,27751.667295282252
1_11_2013-05-31,28083.555879903153
1_11_2013-06-07,29662.734905180885
1_11_2013-06-14,30968.705093835535
1_11_2013-06-21,29052.561878504046
1_11_2013-06-28,29899.26164437599
1_11_2013-07-05,29946.130327407136
1_11_2013-07-12,27888.205135390137
1_11_2013-07-19,26744.188130171577
1_11_2013-07-26,28927.441229558917
1_12_2012-11-02,9620.231011758815
1_12_2012-11-09,10441.615166024303
1_12_2012-11-16,8700.59104106771
1_12_2012-11-23,9134.64099730903
1_12_2012-11-30,8329.357283072919
1_12_2012-12-07,8613.32469418403
1_12_2012-12-14,7661.132877647568
1_12_2012-12-21,7800.440820529514
1_12_2012-12-28,7986.149260515874
1_12_2013-01-04,8256.609350954861
1_12_2013-01-11,7946.151551736112
1_12_2013-01-18,8245.691231163195
1_12_2013-01-25,8243.344621050348
1_12_2013-02-01,9172.879449305556
1_12_2013-02-08,9527.353663628473
1_12_2013-02-15,9937.945013628474
1_12_2013-02-22,10480.74799644097
1_12_2013-03-01,11275.375777951389
1_12_2013-03-08,11884.117829079862
1_12_2013-03-15,12562.441776215279
1_12_2013-03-22,12017.230077256945
1_12_2013-03-29,11610.362215190975
1_12_2013-04-05,10765.715102777778
1_12_2013-04-12,11287.809725434026
1_12_2013-04-19,11721.354071614582
1_12_2013-04-26,10574.208468402778
1_12_2013-05-03,11857.783344270834
1_12_2013-05-10,10612.145718055555
1_12_2013-05-17,11235.240505434029
1_12_2013-05-24,11350.090490925102
1_12_2013-05-31,11686.969894010419
1_12_2013-06-07,11445.155117274304
1_12_2013-06-14,10958.193761111112
1_12_2013-06-21,10477.474144496526
1_12_2013-06-28,11203.265458211805
1_12_2013-07-05,11161.163421493058
1_12_2013-07-12,10138.310978524307
1_12_2013-07-19,11345.165130520834
1_12_2013-07-26,11144.657797760417
1_13_2012-11-02,42243.04462179426
1_13_2012-11-09,39442.64435265648
1_13_2012-11-16,38204.143029072606
1_13_2012-11-23,38346.63227116354
1_13_2012-11-30,37557.86087183293
1_13_2012-12-07,38670.576796022484
1_13_2012-12-14,35112.57478688605
1_13_2012-12-21,37914.89693708784
1_13_2012-12-28,35596.596278405494
1_13_2013-01-04,41435.41718404068
1_13_2013-01-11,37410.39950585119
1_13_2013-01-18,37342.71146703364
1_13_2013-01-25,37284.88292862961
1_13_2013-02-01,41796.470855825326
1_13_2013-02-08,41993.48117931035
1_13_2013-02-15,39187.905153945605
1_13_2013-02-22,39319.112982095685
1_13_2013-03-01,42114.8097675908
1_13_2013-03-08,40254.682243428375
1_13_2013-03-15,38291.70085121083
1_13_2013-03-22,38063.85796416675
1_13_2013-03-29,38410.47923322897
1_13_2013-04-05,42638.36383212977
1_13_2013-04-12,37979.28755469766
1_13_2013-04-19,38299.23240473197
1_13_2013-04-26,37906.169462178426
1_13_2013-05-03,42197.95103653982
1_13_2013-05-10,39422.29043526836
1_13_2013-05-17,38928.77448748839
1_13_2013-05-24,38350.87537571478
1_13_2013-05-31,39807.068334729476
1_13_2013-06-07,41982.09760600075
1_13_2013-06-14,39215.312240698986
1_13_2013-06-21,39458.4122500861
1_13_2013-06-28,39814.137787416235
1_13_2013-07-05,42424.46866627558
1_13_2013-07-12,39262.53848536597
1_13_2013-07-19,39561.67883452119
1_13_2013-07-26,38312.57062667747
1_14_2012-11-02,14135.683001934513
1_14_2012-11-09,14477.229624187383
1_14_2012-11-16,19091.764919522913
1_14_2012-11-23,38614.94188031048
1_14_2012-11-30,18459.9565284206
1_14_2012-12-07,21173.88301425237
1_14_2012-12-14,26597.694652631664
1_14_2012-12-21,39332.50929123017
1_14_2012-12-28,23648.047448938396
1_14_2013-01-04,15631.833841654805
1_14_2013-01-11,13745.454631002141
1_14_2013-01-18,13170.50061856249
1_14_2013-01-25,12772.624576387578
1_14_2013-02-01,16013.944545897566
1_14_2013-02-08,16411.46653463652
1_14_2013-02-15,17389.496251309698
1_14_2013-02-22,15951.496161537872
1_14_2013-03-01,17100.875297556126
1_14_2013-03-08,14863.135345376164
1_14_2013-03-15,13260.736198386257
1_14_2013-03-22,13248.553437803754
1_14_2013-03-29,13899.534661494894
1_14_2013-04-05,14649.696844146327
1_14_2013-04-12,13167.340444507035
1_14_2013-04-19,13038.529804078746
1_14_2013-04-26,13230.794190436894
1_14_2013-05-03,15076.623011999518
1_14_2013-05-10,14956.67016095103
1_14_2013-05-17,13965.745810426442
1_14_2013-05-24,13304.523156731484
1_14_2013-05-31,14012.558810284747
1_14_2013-06-07,13680.468850151883
1_14_2013-06-14,13327.751045217607
1_14_2013-06-21,13550.93971066126
1_14_2013-06-28,14071.656741888242
1_14_2013-07-05,15794.370952991501
1_14_2013-07-12,13582.395647646299
1_14_2013-07-19,12896.098683855336
1_14_2013-07-26,12404.116720067099
1_16_2012-11-02,6440.879139479147
1_16_2012-11-09,6507.644347613968
1_16_2012-11-16,5398.265706767369
1_16_2012-11-23,8502.153221093266
1_16_2012-11-30,5188.318766485588
1_16_2012-12-07,6018.631800030303
1_16_2012-12-14,5221.83814993939
1_16_2012-12-21,7420.541629887535
1_16_2012-12-28,5468.614991577119
1_16_2013-01-04,5780.128685732907
1_16_2013-01-11,5575.545439207351
1_16_2013-01-18,5057.701395150273
1_16_2013-01-25,6867.207668867218
1_16_2013-02-01,9394.855690994655
1_16_2013-02-08,12504.547689115765
1_16_2013-02-15,13892.909140871865
1_16_2013-02-22,18884.381978851754
1_16_2013-03-01,26369.384411891413
1_16_2013-03-08,28345.827588587166
1_16_2013-03-15,40771.898641337146
1_16_2013-03-22,40983.46535075943
1_16_2013-03-29,42092.56709852075
1_16_2013-04-05,44323.34887322892
1_16_2013-04-12,45311.57218188633
1_16_2013-04-19,45175.4917884353
1_16_2013-04-26,41282.434619852094
1_16_2013-05-03,43295.71932104155
1_16_2013-05-10,41498.74651358155
1_16_2013-05-17,39155.52356642823
1_16_2013-05-24,42613.19764227555
1_16_2013-05-31,43816.47076641108
1_16_2013-06-07,38355.915022074005
1_16_2013-06-14,36691.04439408082
1_16_2013-06-21,35319.00192885274
1_16_2013-06-28,36316.63614668051
1_16_2013-07-05,36729.053806572905
1_16_2013-07-12,25178.705578176323
1_16_2013-07-19,22437.28164574091
1_16_2013-07-26,20516.37527365715
1_17_2012-11-02,8159.231159094327
1_17_2012-11-09,7725.852285008041
1_17_2012-11-16,9148.116313787019
1_17_2012-11-23,12836.317299349897
1_17_2012-11-30,9420.484409056415
1_17_2012-12-07,10220.107404912334
1_17_2012-12-14,11630.247015541112
1_17_2012-12-21,16253.271961694778
1_17_2012-12-28,10312.87244102638
1_17_2013-01-04,8349.859411890813
1_17_2013-01-11,8470.821036363786
1_17_2013-01-18,7904.878627913418
1_17_2013-01-25,7528.780398020773
1_17_2013-02-01,9104.986783137063
1_17_2013-02-08,10340.426648751636
1_17_2013-02-15,11185.820254584693
1_17_2013-02-22,10114.301789337895
1_17_2013-03-01,10892.34320728588
1_17_2013-03-08,10552.35509411077
1_17_2013-03-15,9093.593573412429
1_17_2013-03-22,8314.552996378296
1_17_2013-03-29,8692.90253842004
1_17_2013-04-05,8463.71075037712
1_17_2013-04-12,7552.642519556845
1_17_2013-04-19,8246.883322840158
1_17_2013-04-26,7917.151024676132
1_17_2013-05-03,9161.472840246848
1_17_2013-05-10,9210.66670215799
1_17_2013-05-17,8916.136632126176
1_17_2013-05-24,7469.502209478288
1_17_2013-05-31,7765.084427549654
1_17_2013-06-07,8946.783843174106
1_17_2013-06-14,8140.828426883504
1_17_2013-06-21,7715.146790205679
1_17_2013-06-28,8204.500527093887
1_17_2013-07-05,8322.43251311462
1_17_2013-07-12,7713.624191729809
1_17_2013-07-19,8140.830897758616
1_17_2013-07-26,8440.224794018804
1_18_2012-11-02,14902.229470543214
1_18_2012-11-09,9550.840196137244
1_18_2012-11-16,14526.43323017692
1_18_2012-11-23,30118.971887152777
1_18_2012-11-30,32854.43713220734
1_18_2012-12-07,39891.315396755956
1_18_2012-12-14,33703.36124378969
1_18_2012-12-21,22814.648502772823
1_18_2012-12-28,20679.072341294646
1_18_2013-01-04,5811.122170953095
1_18_2013-01-11,2119.423123508564
1_18_2013-01-18,1937.8723419791443
1_18_2013-01-25,1965.3909809294262
1_18_2013-02-01,3810.859306194387
1_18_2013-02-08,12259.497761297125
1_18_2013-02-15,20221.68369078373
1_18_2013-02-22,3505.621139870033
1_18_2013-03-01,957.7391650445203
1_18_2013-03-08,1065.173528432639
1_18_2013-03-15,1515.0638184875595
1_18_2013-03-22,4395.498667489978
1_18_2013-03-29,8235.548830095151
1_18_2013-04-05,8216.008903277818
1_18_2013-04-12,4981.096363548012
1_18_2013-04-19,6986.303676056609
1_18_2013-04-26,3259.42587731869
1_18_2013-05-03,639.4636374383432
1_18_2013-05-10,65.12380723582417
1_18_2013-05-17,131.3695344306513
1_18_2013-05-24,106.15541949211621
1_18_2013-06-07,176.5861095602593
1_18_2013-07-05,5568.62177041558
1_19_2012-11-02,1003.2684273623909
1_19_2012-11-09,1087.0359009403642
1_19_2012-11-16,1052.5777427228697
1_19_2012-11-23,1199.9811339690548
1_19_2012-11-30,1289.180815997165
1_19_2012-12-07,1373.0189043640892
1_19_2012-12-14,1292.387274457041
1_19_2012-12-21,1323.424268353663
1_19_2012-12-28,1115.5772634825837
1_19_2013-01-04,872.4726411217557
1_19_2013-01-11,962.8871059028534
1_19_2013-01-18,928.2303887762083
1_19_2013-01-25,971.1403875753372
1_19_2013-02-01,1272.887593270192
1_19_2013-02-08,1221.604603390982
1_19_2013-02-15,1069.7713038790853
1_19_2013-02-22,1228.2428524475722
1_19_2013-03-01,1108.8650236473734
1_19_2013-03-08,1445.7565097490267
1_19_2013-03-15,1329.8716377704116
1_19_2013-03-22,1331.6755371236632
1_19_2013-03-29,1255.0724833972351
1_19_2013-04-05,1224.0920953913035
1_19_2013-04-12,1100.0906772167862
1_19_2013-04-19,1306.0857553769613
1_19_2013-04-26,1020.4447522251072
1_19_2013-05-03,1285.5331677894071
1_19_2013-05-10,1235.1779451249433
1_19_2013-05-17,1334.605951093223
1_19_2013-05-24,1206.6478651112004
1_19_2013-05-31,1176.9102119293477
1_19_2013-06-07,1069.0251268196416
1_19_2013-06-14,893.1418936603958
1_19_2013-06-21,911.6507627339037
1_19_2013-06-28,950.7123368132785
1_19_2013-07-05,1021.2513602512563
1_19_2013-07-12,1131.194976252634
1_19_2013-07-19,982.3569102643586
1_19_2013-07-26,1138.118702045949
1_20_2012-11-02,3187.1686261581176
1_20_2012-11-09,3258.798105336778
1_20_2012-11-16,3375.522772557957
1_20_2012-11-23,5123.268301696965
1_20_2012-11-30,3380.372541392286
1_20_2012-12-07,3380.9778365995244
1_20_2012-12-14,3591.2047588335367
1_20_2012-12-21,4153.896739430019
1_20_2012-12-28,3761.3725279565115
1_20_2013-01-04,3487.4888731969636
1_20_2013-01-11,3887.4288188205196
1_20_2013-01-18,3238.1423160087693
1_20_2013-01-25,3471.257107451784
1_20_2013-02-01,4546.970906573734
1_20_2013-02-08,4666.5563372937
1_20_2013-02-15,4555.871616410262
1_20_2013-02-22,4602.898517754122
1_20_2013-03-01,4613.9361393467725
1_20_2013-03-08,5142.828213100754
1_20_2013-03-15,4357.924276628995
1_20_2013-03-22,4333.295211499689
1_20_2013-03-29,4229.585212906999
1_20_2013-04-05,3563.9249342401095
1_20_2013-04-12,3220.7406888889923
1_20_2013-04-19,3895.862103086946
1_20_2013-04-26,3953.2795549562766
1_20_2013-05-03,4283.395278352094
1_20_2013-05-10,4497.260932231403
1_20_2013-05-17,4756.815744123057
1_20_2013-05-24,4724.561840695501
1_20_2013-05-31,5326.454546757173
1_20_2013-06-07,4822.031332916111
1_20_2013-06-14,4792.786607830766
1_20_2013-06-21,4554.791082762115
1_20_2013-06-28,5242.6209652443285
1_20_2013-07-05,4963.582004349265
1_20_2013-07-12,4718.55529071653
1_20_2013-07-19,4631.34048196061
