Id,Weekly_Sales
1_4_2013-01-18,35104.702774614816
1_4_2013-01-25,34610.646339413244
1_4_2013-02-01,39213.45111630677
1_4_2013-02-08,39490.80130439242
1_4_2013-02-15,37683.6878143685
1_4_2013-02-22,35973.095150253146
1_4_2013-03-01,38039.356091108566
1_4_2013-03-08,38347.95413034513
1_4_2013-03-15,37199.810422361035
1_4_2013-03-22,37033.47565005539
1_4_2013-03-29,37823.963838163465
1_4_2013-04-05,39973.36641988055
1_4_2013-04-12,37135.30125691576
1_4_2013-04-19,37069.7445107228
1_4_2013-04-26,36827.82611779524
1_4_2013-05-03,39696.923998759186
1_4_2013-05-10,36425.37793174643
1_4_2013-05-17,36162.39065895274
1_4_2013-05-24,38083.70279256425
1_4_2013-05-31,40517.671029151745
1_4_2013-06-07,39927.82780022341
1_4_2013-06-14,38347.94196639624
1_4_2013-06-21,37393.752083937004
1_4_2013-06-28,38568.01384348141
1_4_2013-07-05,41316.19009562489
1_4_2013-07-12,38287.0094215185
1_4_2013-07-19,37943.48247271935
1_4_2013-07-26,36614.01519659833
1_5_2012-11-02,28971.401204156624
1_5_2012-11-09,28861.38364324061
1_5_2012-11-16,27484.3300046212
1_5_2012-11-23,69204.89355631816
1_5_2012-11-30,33439.444064323994
1_5_2012-12-07,42394.91979650715
1_5_2012-12-14,46249.47035169518
1_5_2012-12-21,53895.3343841415
1_5_2012-12-28,33816.47675534038
1_5_2013-01-04,25703.063366781284
1_5_2013-01-11,19881.638219965254
1_5_2013-01-18,19075.428315877605
1_5_2013-01-25,23072.997121025604
1_5_2013-02-01,30387.12343031567
1_5_2013-02-08,32780.08013104731
1_5_2013-02-15,32236.018660732694
1_5_2013-02-22,28060.64395134054
1_5_2013-03-01,26101.576703498038
1_5_2013-03-08,24956.794118220165
1_5_2013-03-15,26182.55407218947
1_5_2013-03-22,26690.07216300068
1_5_2013-03-29,24326.40788409666
1_5_2013-04-05,24904.877610952874
1_5_2013-04-12,21201.156030889546
1_5_2013-04-19,21214.44780691101
1_5_2013-04-26,21791.984873319318
1_5_2013-05-03,18378.344495205285
1_5_2013-05-10,18648.92275737324
1_5_2013-05-17,17194.69072982906
1_5_2013-05-24,18852.8614906823
1_5_2013-05-31,18393.407949892993
1_5_2013-06-07,22260.33067574298
1_5_2013-06-14,20452.07318015596
1_5_2013-06-21,21798.90319597443
1_5_2013-06-28,20036.837390547433
1_5_2013-07-05,19781.582200793826
1_5_2013-07-12,18989.615776255996
1_5_2013-07-19,19042.287038230595
1_5_2013-07-26,18271.832680079217
1_6_2012-11-02,4953.571358591597
1_6_2012-11-09,3759.4599431700317
1_6_2012-11-16,3312.7642868648245
1_6_2012-11-23,19176.595668010108
1_6_2012-11-30,4930.046871229961
1_6_2012-12-07,6561.294095458915
1_6_2012-12-14,10055.024379054164
1_6_2012-12-21,16302.352309622907
1_6_2012-12-28,6013.287733317115
1_6_2013-01-04,3039.637121684501
1_6_2013-01-11,2430.771711565274
1_6_2013-01-18,2251.0012125117773
1_6_2013-01-25,2607.39630307718
1_6_2013-02-01,3687.592333928921
1_6_2013-02-08,5665.551805947927
1_6_2013-02-15,4271.159433695904
1_6_2013-02-22,3873.4700374686654
1_6_2013-03-01,3549.4897822661214
1_6_2013-03-08,3930.605002862749
1_6_2013-03-15,3715.1813352905156
1_6_2013-03-22,3939.6454453579204
1_6_2013-03-29,3610.8991640760155
1_6_2013-04-05,3509.593701877667
1_6_2013-04-12,3732.3360284153255
1_6_2013-04-19,3174.114131337053
1_6_2013-04-26,3462.435369626701
1_6_2013-05-03,4694.816428687956
1_6_2013-05-10,4703.34614192702
1_6_2013-05-17,4702.117411412062
1_6_2013-05-24,4825.466323136415
1_6_2013-05-31,3845.3737021797338
1_6_2013-06-07,3607.696621692366
1_6_2013-06-14,3322.775041872699
1_6_2013-06-21,3643.477515069468
1_6_2013-06-28,4091.68856380771
1_6_2013-07-05,3367.802268512178
1_6_2013-07-12,3498.510166906199
1_6_2013-07-19,3785.4565426168115
1_6_2013-07-26,3175.4609399093706
1_7_2012-11-02,23566.462512944396
1_7_2012-11-09,23793.202754153535
1_7_2012-11-16,22518.81420868271
1_7_2012-11-23,70981.01334554992
1_7_2012-11-30,37963.99482948528
1_7_2012-12-07,51029.01017942515
1_7_2012-12-14,73100.03574477606
1_7_2012-12-21,101831.1694187402
1_7_2012-12-28,38028.70573776782
1_7_2013-01-04,20063.47286982835
1_7_2013-01-11,15489.107329688699
1_7_2013-01-18,14026.163102397742
1_7_2013-01-25,16144.7601376377
1_7_2013-02-01,19745.79513145923
1_7_2013-02-08,20313.552772097904
1_7_2013-02-15,20036.015022732805
1_7_2013-02-22,19016.789754325266
1_7_2013-03-01,18882.360762655655
1_7_2013-03-08,20389.112345113743
1_7_2013-03-15,21871.294195911338
1_7_2013-03-22,19004.28369025794
1_7_2013-03-29,20225.85871455929
1_7_2013-04-05,22385.966543639017
1_7_2013-04-12,21769.647084220982
1_7_2013-04-19,22877.528861186624
1_7_2013-04-26,21092.820961924364
1_7_2013-05-03,20735.8199703421
1_7_2013-05-10,21248.392377428434
1_7_2013-05-17,22518.47959605651
1_7_2013-05-24,29682.19790299825
1_7_2013-05-31,31974.180884334586
1_7_2013-06-07,31047.939748279896
1_7_2013-06-14,28453.47198426938
1_7_2013-06-21,27885.143800939688
1_7_2013-06-28,26847.425786257827
1_7_2013-07-05,24405.235776818416
1_7_2013-07-12,21619.12757932294
1_7_2013-07-19,20322.330920558084
1_7_2013-07-26,18801.47485987493
1_8_2012-11-02,39213.94905312924
1_8_2012-11-09,37953.88597060359
1_8_2012-11-16,37625.63660937943
1_8_2012-11-23,37306.752864198716
1_8_2012-11-30,37879.598412184445
1_8_2012-12-07,39730.171850751496
1_8_2012-12-14,39106.44148509251
1_8_2012-12-21,40679.126320427764
1_8_2012-12-28,35971.748600151324
1_8_2013-01-04,39614.61948268054
1_8_2013-01-11,37335.37095645813
1_8_2013-01-18,37360.495436622645
1_8_2013-01-25,37747.7720757304
1_8_2013-02-01,41014.84962608652
1_8_2013-02-08,40118.08964766497
1_8_2013-02-15,40038.71362619055
1_8_2013-02-22,38857.38043091271
1_8_2013-03-01,40515.94902982356
1_8_2013-03-08,39028.7235200722
1_8_2013-03-15,37782.558520539955
1_8_2013-03-22,37212.97289663894
1_8_2013-03-29,39038.58033904176
1_8_2013-04-05,41405.63895320047
1_8_2013-04-12,38183.46272824822
1_8_2013-04-19,38413.97454100928
1_8_2013-04-26,38810.95841044928
1_8_2013-05-03,41024.954050249115
1_8_2013-05-10,39519.276644273246
1_8_2013-05-17,39282.15386124589
1_8_2013-05-24,39861.048239858144
1_8_2013-05-31,40423.74288937921
1_8_2013-06-07,41064.873146073376
1_8_2013-06-14,39435.60642665188
1_8_2013-06-21,39071.352878960795
1_8_2013-06-28,38941.150920531574
1_8_2013-07-05,41393.82180836715
1_8_2013-07-12,38121.48218280959
1_8_2013-07-19,39101.797127865786
1_8_2013-07-26,38411.341593123456
1_9_2012-11-02,43398.23895356805
1_9_2012-11-09,38811.64231703213
1_9_2012-11-16,32605.957416190322
1_9_2012-11-23,44105.892188644946
1_9_2012-11-30,26656.763861199986
1_9_2012-12-07,29031.583265786732
1_9_2012-12-14,32079.447653028503
1_9_2012-12-21,40043.302151951604
1_9_2012-12-28,28495.4766899
1_9_2013-01-04,22025.356273300786
1_9_2013-01-11,18743.556030663392
1_9_2013-01-18,17035.98503161889
1_9_2013-01-25,19216.676015290715
1_9_2013-02-01,22092.389618789133
1_9_2013-02-08,22294.653826234397
1_9_2013-02-15,23877.333757187986
1_9_2013-02-22,25564.028287252284
1_9_2013-03-01,30731.191054364204
1_9_2013-03-08,30720.726342568905
1_9_2013-03-15,35808.97943435692
1_9_2013-03-22,35652.00303673648
1_9_2013-03-29,36002.95522946144
1_9_2013-04-05,36309.26739590663
1_9_2013-04-12,32689.162194909135
1_9_2013-04-19,30614.046841457417
1_9_2013-04-26,28888.931815142612
1_9_2013-05-03,30547.70656472506
1_9_2013-05-10,29026.69653205102
1_9_2013-05-17,29226.2107026051
1_9_2013-05-24,30296.42103866701
1_9_2013-05-31,35606.09361015909
1_9_2013-06-07,32244.56333502465
1_9_2013-06-14,30911.57897950253
1_9_2013-06-21,29254.823009727006
1_9_2013-06-28,26993.625943321458
1_9_2013-07-05,30204.94796624765
1_9_2013-07-12,23952.888454015356
1_9_2013-07-19,23739.74814850989
1_9_2013-07-26,23613.57895078882
1_10_2012-11-02,31116.6550181718
1_10_2012-11-09,30841.154829835097
1_10_2012-11-16,29265.01957219153
1_10_2012-11-23,30679.144568912765
1_10_2012-11-30,29437.462819778873
1_10_2012-12-07,30550.81151893552
1_10_2012-12-14,28978.153843818796
1_10_2012-12-21,30160.61551280044
1_10_2012-12-28,27119.387955373604
1_10_2013-01-04,28641.824717500203
1_10_2013-01-11,26084.500031806525
1_10_2013-01-18,25586.301587793598
1_10_2013-01-25,26598.928130947963
1_10_2013-02-01,32612.92377985474
1_10_2013-02-08,36071.13449022545
1_10_2013-02-15,35402.61636751443
1_10_2013-02-22,34471.779303708914
1_10_2013-03-01,35372.32126414994
1_10_2013-03-08,32949.62019957944
1_10_2013-03-15,33125.021703037695
1_10_2013-03-22,35717.1890264478
1_10_2013-03-29,34767.26590101622
1_10_2013-04-05,34141.56080645543
1_10_2013-04-12,30938.658624609336
1_10_2013-04-19,31078.245503497932
1_10_2013-04-26,29814.133671621254
1_10_2013-05-03,31875.183209534756
1_10_2013-05-10,30981.470778741834
1_10_2013-05-17,30054.10300508461
1_10_2013-05-24,31100.552804778108
1_10_2013-05-31,32369.557582591868
1_10_2013-06-07,32523.449293571124
1_10_2013-06-14,32153.41971644143
1_10_2013-06-21,31209.138360549197
1_10_2013-06-28,30558.15724062965
1_10_2013-07-05,33340.25890427174
1_10_2013-07-12,30651.694638295696
1_10_2013-07-19,29908.462940298894
1_10_2013-07-26,29676.168205089307
1_11_2012-11-02,25788.88960134858
1_11_2012-11-09,23355.317581040617
1_11_2012-11-16,23353.874967646498
1_11_2012-11-23,29203.00082510607
1_11_2012-11-30,28607.0888272996
1_11_2012-12-07,30349.258360165783
1_11_2012-12-14,29018.51001121803
1_11_2012-12-21,28632.514387646777
1_11_2012-12-28,23691.24318505997
1_11_2013-01-04,25275.055221913673
1_11_2013-01-11,25588.584561309952
1_11_2013-01-18,22014.10900613146
1_11_2013-01-25,20679.22624021238
1_11_2013-02-01,23086.036334132048
1_11_2013-02-08,23759.69076423684
1_11_2013-02-15,23000.92024031917
1_11_2013-02-22,21686.819222656042
1_11_2013-03-01,22358.20080005684
1_11_2013-03-08,21704.186131601044
1_11_2013-03-15,22864.312640266297
1_11_2013-03-22,24152.122454674463
1_11_2013-03-29,24118.044096994614
1_11_2013-04-05,24869.051828137657
1_11_2013-04-12,22736.145217858837
1_11_2013-04-19,21455.07492540655
1_11_2013-04-26,22611.41228281382
1_11_2013-05-03,26663.898638495433
1_11_2013-05-10,25666.40826935626
1_11_2013-05-17,25123.461935067517
1_11_2013-05-24,28052.702295185936
1_11_2013-05-31,29126.195769920727
1_11_2013-06-07,31440.262560066367
1_11_2013-06-14,32285.08769662334
1_11_2013-06-21,30672.633764177917
1_11_2013-06-28,31123.468033830533
1_11_2013-07-05,30969.061444019448
1_11_2013-07-12,28941.309314413684
1_11_2013-07-19,27875.957583851028
1_11_2013-07-26,29478.474171421483
1_12_2012-11-02,9684.621368853977
1_12_2012-11-09,10213.473374191004
1_12_2012-11-16,8870.752072996793
1_12_2012-11-23,9046.4868579734
1_12_2012-11-30,8252.027149509064
1_12_2012-12-07,8362.961035576911
1_12_2012-12-14,7556.576640886669
1_12_2012-12-21,7820.856596446261
1_12_2012-12-28,7805.3281022058345
1_12_2013-01-04,8230.063025749696
1_12_2013-01-11,7793.558670340337
1_12_2013-01-18,8023.74168343159
1_12_2013-01-25,8091.975442709606
1_12_2013-02-01,9056.882795380676
1_12_2013-02-08,9305.791126961209
1_12_2013-02-15,9859.080853258029
1_12_2013-02-22,10345.54946381918
1_12_2013-03-01,11158.670714932841
1_12_2013-03-08,12013.739091433063
1_12_2013-03-15,12629.537155031196
1_12_2013-03-22,12212.820993288546
1_12_2013-03-29,11646.594540473583
1_12_2013-04-05,10961.633610506899
1_12_2013-04-12,11311.591678155326
1_12_2013-04-19,11730.559869082435
1_12_2013-04-26,10788.98112875116
1_12_2013-05-03,11720.413799828959
1_12_2013-05-10,10842.677645263951
1_12_2013-05-17,11402.56327313572
1_12_2013-05-24,11600.13238821232
1_12_2013-05-31,11793.553335259934
1_12_2013-06-07,11554.095949120494
1_12_2013-06-14,10971.7957710288
1_12_2013-06-21,10636.265203813004
1_12_2013-06-28,11151.521780963198
1_12_2013-07-05,11212.383733357725
1_12_2013-07-12,10383.311180019602
1_12_2013-07-19,11302.908715241247
1_12_2013-07-26,11139.263129996527
1_13_2012-11-02,41911.3747555607
1_13_2012-11-09,39830.32199526322
1_13_2012-11-16,38612.77587734928
1_13_2012-11-23,38944.81908568053
1_13_2012-11-30,37378.38464359222
1_13_2012-12-07,38328.472469523826
1_13_2012-12-14,35325.260983237924
1_13_2012-12-21,37986.577010051486
1_13_2012-12-28,35280.629773222434
1_13_2013-01-04,41510.710804491646
1_13_2013-01-11,37826.51813387912
1_13_2013-01-18,37611.42611497837
1_13_2013-01-25,37504.78699357266
1_13_2013-02-01,41507.864244781784
1_13_2013-02-08,41888.246908900976
1_13_2013-02-15,39592.26356372033
1_13_2013-02-22,39734.630235715646
1_13_2013-03-01,41755.4995996043
1_13_2013-03-08,40638.342223465144
1_13_2013-03-15,38490.48045137118
1_13_2013-03-22,38381.556739703316
1_13_2013-03-29,38533.839118114294
1_13_2013-04-05,42344.04622991813
1_13_2013-04-12,38446.13802624711
1_13_2013-04-19,38612.62316980423
1_13_2013-04-26,38209.522587885425
1_13_2013-05-03,41743.83400275944
1_13_2013-05-10,39736.458489191464
1_13_2013-05-17,39044.86591024225
1_13_2013-05-24,38757.250707119
1_13_2013-05-31,39931.390662530444
1_13_2013-06-07,42169.110053743876
1_13_2013-06-14,39608.0881587803
1_13_2013-06-21,39908.285820708996
1_13_2013-06-28,40020.01308967726
1_13_2013-07-05,42523.73894229778
1_13_2013-07-12,39803.11220328016
1_13_2013-07-19,39912.53351114462
1_13_2013-07-26,38905.03867262841
1_14_2012-11-02,14124.192984739962
1_14_2012-11-09,14780.595965000037
1_14_2012-11-16,18552.48426982441
1_14_2012-11-23,38735.33332093712
1_14_2012-11-30,18508.389235215353
1_14_2012-12-07,21472.858057121724
1_14_2012-12-14,26407.638806375442
1_14_2012-12-21,36290.52152579538
1_14_2012-12-28,24035.572645744905
1_14_2013-01-04,16678.59381130939
1_14_2013-01-11,13868.841967876639
1_14_2013-01-18,12965.514049838177
1_14_2013-01-25,12799.627231841627
1_14_2013-02-01,15921.58564035209
1_14_2013-02-08,16619.46234776032
1_14_2013-02-15,17758.094651569598
1_14_2013-02-22,16519.139980293523
1_14_2013-03-01,17190.12577838139
1_14_2013-03-08,15267.976034671683
1_14_2013-03-15,13596.767362338907
1_14_2013-03-22,13347.37635354696
1_14_2013-03-29,13785.232001976843
1_14_2013-04-05,14544.511760572186
1_14_2013-04-12,13352.425756795164
1_14_2013-04-19,13295.774679919921
1_14_2013-04-26,13311.686163858552
1_14_2013-05-03,14892.135118790746
1_14_2013-05-10,15003.769812669247
1_14_2013-05-17,14294.612983410774
1_14_2013-05-24,13469.464152707673
1_14_2013-05-31,13743.934425629814
1_14_2013-06-07,13514.151420830562
1_14_2013-06-14,13289.005783588904
1_14_2013-06-21,13723.880763607043
1_14_2013-06-28,14181.086304098319
1_14_2013-07-05,15486.51779553945
1_14_2013-07-12,13552.132445555319
1_14_2013-07-19,12982.31523970127
1_14_2013-07-26,12409.415612968476
1_16_2012-11-02,6816.10065967033
1_16_2012-11-09,6504.508934678615
1_16_2012-11-16,5845.947916690934
1_16_2012-11-23,8903.463043955913
1_16_2012-11-30,5522.460144887735
1_16_2012-12-07,5952.868349910956
1_16_2012-12-14,4991.484292855794
1_16_2012-12-21,6789.770145406426
1_16_2012-12-28,5168.276106082124
1_16_2013-01-04,6253.3866332981825
1_16_2013-01-11,5518.345532827478
1_16_2013-01-18,5142.582326766851
1_16_2013-01-25,6603.602302502287
1_16_2013-02-01,9371.409580251324
1_16_2013-02-08,12375.648075083498
1_16_2013-02-15,14097.024016205134
1_16_2013-02-22,18575.891227003296
1_16_2013-03-01,25579.996965182545
1_16_2013-03-08,28826.544487593514
1_16_2013-03-15,39466.88092646419
1_16_2013-03-22,41075.85947258574
1_16_2013-03-29,43166.14825074852
1_16_2013-04-05,46236.14079106786
1_16_2013-04-12,47159.048433404525
1_16_2013-04-19,46906.32809937372
1_16_2013-04-26,42765.93285561504
1_16_2013-05-03,43384.22114692388
1_16_2013-05-10,41491.187661767304
1_16_2013-05-17,40000.22771565006
1_16_2013-05-24,42814.23537445522
1_16_2013-05-31,43563.687957438975
1_16_2013-06-07,38837.11886950384
1_16_2013-06-14,36396.724968568305
1_16_2013-06-21,35110.39682396846
1_16_2013-06-28,35878.26863094482
1_16_2013-07-05,36317.55584635845
1_16_2013-07-12,26499.785028839084
1_16_2013-07-19,23476.95617204885
1_16_2013-07-26,21071.72807989137
1_17_2012-11-02,7970.988484477017
1_17_2012-11-09,7787.175102023797
1_17_2012-11-16,8943.315997681422
1_17_2012-11-23,12646.394885303063
1_17_2012-11-30,9420.588627052854
1_17_2012-12-07,10414.300601907824
1_17_2012-12-14,11606.147375737897
1_17_2012-12-21,15056.21910574661
1_17_2012-12-28,10350.312632327808
1_17_2013-01-04,8480.74006533204
1_17_2013-01-11,8252.6475784792
1_17_2013-01-18,7791.305690483952
1_17_2013-01-25,7535.906410171099
1_17_2013-02-01,8963.713755021517
1_17_2013-02-08,10375.343171468114
1_17_2013-02-15,11077.11901189559
1_17_2013-02-22,10345.328764063075
1_17_2013-03-01,10880.532243098889
1_17_2013-03-08,10569.244120138834
1_17_2013-03-15,9196.701881277502
1_17_2013-03-22,8460.053212283285
1_17_2013-03-29,8532.087089245508
1_17_2013-04-05,8268.33242764291
1_17_2013-04-12,7460.922857192239
1_17_2013-04-19,8020.7208027093175
1_17_2013-04-26,7829.840902870214
1_17_2013-05-03,8949.003991342895
1_17_2013-05-10,9122.870057725317
1_17_2013-05-17,8730.58126212151
1_17_2013-05-24,7416.040554963514
1_17_2013-05-31,7540.343380954125
1_17_2013-06-07,8622.451423450524
1_17_2013-06-14,8091.702078165733
1_17_2013-06-21,7843.54517091702
1_17_2013-06-28,8034.808460520442
1_17_2013-07-05,8031.281519024837
1_17_2013-07-12,7539.304073107821
1_17_2013-07-19,7943.84479811267
1_17_2013-07-26,8179.784541657121
1_18_2012-11-02,14396.787962820796
1_18_2012-11-09,9602.406309536178
1_18_2012-11-16,14584.014330382915
1_18_2012-11-23,29619.60972961132
1_18_2012-11-30,35289.525392698575
1_18_2012-12-07,41710.86277461227
1_18_2012-12-14,35065.45639101277
1_18_2012-12-21,23455.98919239859
1_18_2012-12-28,21372.985855133058
1_18_2013-01-04,6167.211092130588
1_18_2013-01-11,2419.901550087546
1_18_2013-01-18,1697.7871369903492
1_18_2013-01-25,1402.752339283411
1_18_2013-02-01,3971.4699488093947
1_18_2013-02-08,12490.476644195312
1_18_2013-02-15,18831.206710186627
1_18_2013-02-22,5528.3188555055585
1_18_2013-03-01,1654.90660640919
1_18_2013-03-08,215.23374066695737
1_18_2013-03-15,616.911393802163
1_18_2013-03-22,4234.197384013437
1_18_2013-03-29,8101.990209526419
1_18_2013-04-05,8351.21612507508
1_18_2013-04-12,5093.731526412336
1_18_2013-04-19,6101.5586197760185
1_18_2013-04-26,2982.8144567692707
1_18_2013-05-03,1033.992645600393
1_18_2013-05-10,43.47140631687169
1_18_2013-05-17,-259.54650649526616
1_18_2013-05-24,-145.5790327179826
1_18_2013-06-07,487.73238880732515
1_18_2013-07-05,4543.109272370937
1_19_2012-11-02,1067.6349261716111
1_19_2012-11-09,1122.8377279928884
1_19_2012-11-16,1066.735919074726
1_19_2012-11-23,1081.0756112911986
1_19_2012-11-30,1307.1450288155895
1_19_2012-12-07,1410.047092928153
1_19_2012-12-14,1333.3832959225465
1_19_2012-12-21,1318.8887689632295
1_19_2012-12-28,1079.1244174994258
1_19_2013-01-04,828.9384179988336
1_19_2013-01-11,872.7065983972207
1_19_2013-01-18,848.18305901589
1_19_2013-01-25,922.3661292147076
1_19_2013-02-01,1198.2555685162827
1_19_2013-02-08,1177.1540510747254
1_19_2013-02-15,1092.526954835117
1_19_2013-02-22,1207.6251516182524
1_19_2013-03-01,1117.067852884409
1_19_2013-03-08,1388.773849946216
1_19_2013-03-15,1309.7052906168387
1_19_2013-03-22,1316.1666955542426
1_19_2013-03-29,1235.2758021881918
1_19_2013-04-05,1175.730038176954
1_19_2013-04-12,1082.4565333080593
1_19_2013-04-19,1222.2865962613948
1_19_2013-04-26,1014.5327555122227
1_19_2013-05-03,1226.9707316388078
1_19_2013-05-10,1228.8471820764585
1_19_2013-05-17,1288.215825211894
1_19_2013-05-24,1180.984353618641
1_19_2013-05-31,1124.8773084893803
1_19_2013-06-07,1015.0556392359921
1_19_2013-06-14,873.0875477295202
1_19_2013-06-21,903.4858738101182
1_19_2013-06-28,943.8069842683535
1_19_2013-07-05,988.435511974551
1_19_2013-07-12,1084.1743728342385
1_19_2013-07-19,959.5848991906129
1_19_2013-07-26,1098.228402866516
1_20_2012-11-02,3236.3546432956628
1_20_2012-11-09,3293.6019934205483
1_20_2012-11-16,3338.9005780544967
1_20_2012-11-23,5333.160408063678
1_20_2012-11-30,3318.454724156669
1_20_2012-12-07,3350.7052562410227
1_20_2012-12-14,3551.833904084107
1_20_2012-12-21,4126.15004423708
1_20_2012-12-28,3801.0128859553643
1_20_2013-01-04,3665.7222122413787
1_20_2013-01-11,3843.138640266128
1_20_2013-01-18,3321.047843217582
1_20_2013-01-25,3521.4222287613343
1_20_2013-02-01,4529.444865653442
1_20_2013-02-08,4701.666687056599
1_20_2013-02-15,4596.218534227411
1_20_2013-02-22,4625.065888458399
1_20_2013-03-01,4733.648007372101
1_20_2013-03-08,5225.301226455519
1_20_2013-03-15,4600.545658081075
1_20_2013-03-22,4503.479792167427
1_20_2013-03-29,4227.152758938531
1_20_2013-04-05,3642.171587328063
1_20_2013-04-12,3347.5763647325844
1_20_2013-04-19,3904.0564644511387
1_20_2013-04-26,3965.7458179713863
1_20_2013-05-03,4327.163601445816
1_20_2013-05-10,4539.782663888643
1_20_2013-05-17,4759.505956224355
1_20_2013-05-24,4827.900943164206
1_20_2013-05-31,5365.812277419037
1_20_2013-06-07,5002.2864546714345
1_20_2013-06-14,4911.670257648084
1_20_2013-06-21,4761.389738418787
1_20_2013-06-28,5268.358596643353
1_20_2013-07-05,5113.7088925640455
1_20_2013-07-12,4863.627405476323
1_20_2013-07-19,4689.422808155123
